"timestamp" "rawTimesamp" "distance" "lat" "lon" "alt" "speed" "acc" "dir" "connected" "rsrp" "rsrq" "sinr" "cqi" "ss" "ta" "ci" "pci" "id" "payload" "throughput" "rtt" "txPower" "measurement" "location"
350.75 1545025715 5918.24 51.44184188 7.45021128 229.06 35.3 0.21 277.95 1 -82 -5 26 11 57 18 33527552 376 34 2 20.9699 66 10.9844 "1545025365" "highway"
360.05 1545025725 6245.31 51.44236049 7.44573666 226.7 35.37 0.23 282.65 1 -76 -5 28 14 61 18 33527552 376 35 0.1 5.51726 36 -2.5625 "1545025365" "highway"
370.86 1545025736 6629.44 51.44327413 7.44029367 223.94 34.92 -0.45 288.13 1 -73 -5 30 12 63 18 33527552 376 36 3 25.8342 34 1.39844 "1545025365" "highway"
381.3 1545025746 6999.37 51.44440522 7.43553453 215.33 35.28 0 293.38 1 -81 -6 20 15 57 2 33527554 375 37 5 30.303 46 8.32813 "1545025365" "highway"
391.52 1545025756 7354.89 51.44591459 7.43119018 205.45 34.01 0 305.89 1 -87 -7 4 11 51 2 33527554 375 38 6 30.7298 37 15.5 "1545025365" "highway"
400.21 1545025765 7651.65 51.44777344 7.42795243 195.64 34.38 0 318.75 1 -80 -5 10 15 57 2 33527554 375 39 0.1 3.21286 68 6.26563 "1545025365" "highway"
419.09 1545025784 8333.59 51.45321131 7.42345719 165.94 35.92 0 343.58 1 -96 -7 24 10 42 2 33527554 375 40 9 7.88436 37 16.875 "1545025365" "highway"
426.11 1545025791 8583.59 51.45535262 7.42245398 157.7 34.25 0 342.67 1 -96 -10 -2 6 44 47 27771140 49 41 6 8.54549 308 18.8594 "1545025365" "highway"
430.15 1545025795 8720.21 51.45649945 7.42182192 154.49 33.18 0 339.33 1 -96 -12 -3 6 47 10 33837570 370 42 0.1 3.21286 35 19.6563 "1545025365" "highway"
441.02 1545025806 9084.18 51.45947235 7.41951316 152.33 33.32 -0.02 329.05 1 -82 -5 1 6 55 27 33527554 375 43 3 21.8978 37 14.3281 "1545025365" "highway"
450.84 1545025816 9419.77 51.46196217 7.41658842 153.7 35.49 0.1 319.26 1 -81 -7 12 15 57 9 27770883 35 44 2 18.3276 50 7.65625 "1545025365" "highway"
460.97 1545025826 9789.25 51.4642383 7.41280379 151.3 36.19 -0.39 309.6 1 -88 -7 10 11 50 9 27770883 35 45 3 23.5525 37 19.2344 "1545025365" "highway"
472.56 1545025837 10204.31 51.46643761 7.40837624 151.65 35.15 0 308.69 1 -72 -5 28 14 63 4 27770885 33 46 10 30.8761 34 0.28125 "1545025365" "highway"
493.17 1545025858 10904.67 51.47074747 7.40084987 159.66 28.99 0 318.56 1 -82 -4 33 10 57 19 27771140 49 48 10 25.0548 34 9.5625 "1545025365" "highway"
502.32 1545025867 11142.6 51.47228112 7.39860761 166.14 24.16 0 318.65 1 -87 -6 25 11 51 19 27771140 49 49 7 23.8298 51 16.0156 "1545025365" "highway"
512.19 1545025877 11381.14 51.47396602 7.396371 169.83 24.3 0 322 1 -86 -6 13 15 52 19 27771140 49 50 7 25.7708 40 12.0938 "1545025365" "highway"
521.05 1545025886 11595.26 51.47560601 7.39457546 175.65 25.07 0.18 329.62 1 -83 -6 25 15 53 19 27771140 49 51 4 29.2237 38 13.9297 "1545025365" "highway"
540.97 1545025906 12017.19 51.47904888 7.39374853 178.18 15.8 -1.91 29.65 1 -82 -5 11 15 54 4 27771139 48 53 3 23.6686 40 11.1875 "1545025365" "highway"
550.45 1545025915 12149.73 51.48008258 7.39342306 181.34 10.55 0 358.47 1 -90 -8 7 14 50 15 28365058 223 54 1 15.3257 36 18.0625 "1545025365" "highway"
560.06 1545025925 12269.53 51.48079101 7.39481074 186.24 16.08 1.14 57.8 1 -88 -6 13 9 49 4 27771139 48 55 0.1 5.71431 35 14.2969 "1545025365" "highway"
570.48 1545025935 12450.72 51.48158826 7.39695762 188.82 17.4 0 58.27 1 -85 -5 29 13 51 4 27771139 48 56 1 14.4144 34 13.5156 "1545025365" "highway"
580.48 1545025945 12609.55 51.48247939 7.39873835 188.22 12.81 0 42.88 1 -79 -5 36 13 59 4 27771139 48 57 1 14.9813 43 6.14063 "1545025365" "highway"
593.9 1545025959 12778.87 51.48381784 7.40014413 188.47 14.55 -0.51 35.35 1 -86 -7 25 12 47 4 27771139 48 58 7 14.2024 37 15.4688 "1545025365" "highway"
604.62 1545025969 12923.24 51.48482568 7.4015113 187.19 11.83 -0.88 42.3 1 -97 -8 13 7 42 9 28365058 223 59 8 13.7575 39 17.4219 "1545025365" "highway"
611.45 1545025976 12997.61 51.48524426 7.40214381 186.4 9.75 0 44.94 1 -99 -8 6 10 38 9 28365058 223 60 3 16.1399 41 19.6875 "1545025365" "highway"
625.71 1545025990 13116.53 51.48611976 7.40233751 185.53 11.33 1.41 326.01 1 -93 -5 4 6 43 16 29391105 167 61 8 11.4531 35 15.5156 "1545025365" "highway"
630.54 1545025995 13170.65 51.48647881 7.40201004 184.69 10.99 0 333.61 1 -99 -7 1 6 39 14 33519104 128 62 1 14.1343 38 20.6406 "1545025365" "highway"
661.29 1545026026 13471.3 51.4891443 7.40173625 175.89 3.12 0 359.47 1 -78 -6 21 15 59 2 26385410 94 65 5 30.888 43 14.1641 "1545025365" "highway"
670.97 1545026036 13478.55 51.48919833 7.40173706 175.88 0 0 0.45 1 -67 -5 32 13 63 2 26385410 94 66 4 31.968 38 -6.71875 "1545025365" "highway"
682.12 1545026047 13487.83 51.48938533 7.40183052 174.61 5.21 0.58 51.72 1 -75 -6 29 13 62 2 26385410 94 67 8 30.2172 37 2.82813 "1545025365" "highway"
690.07 1545026055 13570.12 51.48941089 7.40311391 174.74 13.42 -0.43 90.87 1 -74 -6 30 12 63 2 26385410 94 68 0.1 4.90799 36 -4.46875 "1545025365" "highway"
702.09 1545026067 13708.47 51.48938796 7.40509383 177.67 12.16 -0.15 89.44 1 -78 -10 14 10 63 2 26385410 94 69 8 29.9205 35 6.90625 "1545025365" "highway"
712.2 1545026077 13833.59 51.48956737 7.40682202 176.21 13.08 0 77.86 1 -74 -5 24 12 63 2 26385408 95 70 9 32.535 56 0.984375 "1545025365" "highway"
721.17 1545026086 13952.76 51.48978861 7.4085279 173.8 14.12 0.27 78.48 1 -75 -4 23 12 59 2 26385408 95 71 4 26.7782 57 4.48438 "1545025365" "highway"
730.99 1545026096 14089.17 51.49004128 7.41045434 167.38 12.69 -0.49 78.6 1 -76 -5 22 12 57 2 26385408 95 72 3 22.6202 38 2.54688 "1545025365" "highway"
14.79 1545110780 170.11 51.44847315 7.48825693 251.13 13.92 0.29 191.45 1 -101 -9 11 9 39 7 28371201 66 0 4 6.3834 46 20.1094 "1545110765" "highway"
21.68 1545110787 264.04 51.44764216 7.4878848 251.42 12.8 0.13 190.3 1 -106 -11 -4 6 34 9 27771909 271 1 3 12.2013 39 21.3594 "1545110765" "highway"
32.5 1545110797 411.67 51.44630849 7.48832731 257.38 14.71 0.05 156.36 1 -107 -10 4 10 35 9 27771909 271 2 4 11.5398 39 21.5313 "1545110765" "highway"
44.14 1545110809 585.07 51.44516755 7.49025041 265.47 14.62 -1.96 127.46 1 -106 -11 1 8 36 9 27771909 271 3 3 5.41638 40 21.1094 "1545110765" "highway"
62.02 1545110827 717.75 51.44459792 7.49158314 271.57 0 0 126.24 1 -111 -11 -5 5 37 6 27771907 272 5 3 10.4212 38 21.2969 "1545110765" "highway"
76.63 1545110841 717.75 51.44459792 7.49158314 271.28 0 0 126.24 1 -110 -10 1 6 32 6 27771907 272 6 9 10.5603 38 21.2031 "1545110765" "highway"
80.31 1545110845 717.75 51.44459792 7.49158314 271.09 0 0 125.36 1 -110 -12 -3 7 34 6 27771907 272 7 0.5 6.56814 37 21.2656 "1545110765" "highway"
91.16 1545110856 788.98 51.44382354 7.49098745 272.69 14.55 0 214.91 1 -91 -6 22 11 48 6 27771907 272 8 6 34.7826 42 17.3125 "1545110765" "highway"
101.2 1545110866 941.89 51.44270484 7.48967765 271.6 14.87 0 216.01 1 -90 -6 28 11 47 6 27771907 272 9 6 33.1721 38 10.2656 "1545110765" "highway"
111.87 1545110877 1092.67 51.44172168 7.48838274 277.32 14.01 0 225.07 1 -65 -5 34 15 63 6 27771907 272 10 9 33.9943 34 -7.95313 "1545110765" "highway"
123.97 1545110889 1272.61 51.44074356 7.48632993 279.54 15.5 0 232.67 1 -78 -6 17 14 59 6 27771907 272 11 8 15.3183 51 4.75 "1545110765" "highway"
130.31 1545110895 1372.65 51.44014769 7.48503667 281.26 15.71 0 233.26 1 -79 -8 22 15 60 1 27771908 270 12 2 26.6223 37 -0.414063 "1545110765" "highway"
139.87 1545110905 1522.25 51.43940778 7.48337506 280.87 15.02 0.21 237.15 1 -74 -5 29 15 62 1 27771908 270 13 0.1 5.26318 49 -3.78125 "1545110765" "highway"
152.12 1545110917 1712.95 51.43844646 7.4805868 285.48 17.23 0 239.91 1 -92 -7 24 11 43 1 27771908 270 14 5 16.942 35 16.6563 "1545110765" "highway"
159.96 1545110925 1849.75 51.43791134 7.47904757 288.28 16.21 -0.8 242.07 1 -105 -7 10 12 33 1 27771908 270 15 0.1 4.30109 55 20.25 "1545110765" "highway"
175 1545110940 2059.02 51.43724236 7.47621781 289.78 8.8 0 293.48 1 -106 -8 7 8 33 1 27771908 270 16 10 15.5099 53 20.8281 "1545110765" "highway"
180.86 1545110946 2113.83 51.43770126 7.47648425 290.14 11.66 0 47.72 1 -83 -5 31 15 54 1 27771908 270 17 4 28.6996 42 12.9766 "1545110765" "highway"
191.42 1545110956 2291.18 51.43864297 7.47877301 290.63 20.5 0 60.93 1 -78 -4 25 15 58 1 27771908 270 18 7 34.2508 35 2.54688 "1545110765" "highway"
200.13 1545110965 2491.64 51.43974942 7.48134205 284.5 23.6 0.01 52.86 1 -88 -5 27 12 50 1 27771908 270 19 0.5 10.0756 48 10 "1545110765" "highway"
211.24 1545110976 2754.74 51.44152047 7.4838248 277.9 23.67 0 33.3 1 -84 -5 20 12 52 1 27771908 270 20 6 32.1716 43 11.9688 "1545110765" "highway"
222.13 1545110987 3012.37 51.44359336 7.48545935 272.28 21.54 -1.36 22.5 1 -80 -6 19 12 58 1 27771909 271 21 8 26.9815 38 9.20313 "1545110765" "highway"
230.41 1545110995 3157.92 51.44465794 7.48638398 269.49 13.5 0 58.3 1 -71 -5 28 12 63 1 27771909 271 22 2 22.695 36 -4.54688 "1545110765" "highway"
241.6 1545111006 3307.69 51.44392917 7.48731773 262.98 13.89 0 217.93 1 -67 -5 39 15 63 1 27771909 271 23 4 17.758 40 -4.0625 "1545110765" "highway"
261.46 1545111026 3719.34 51.44364354 7.48140729 264.27 25.78 0 266.01 1 -82 -5 38 12 54 1 27771909 271 25 6 28.4698 37 10.3125 "1545110765" "highway"
273.33 1545111038 4044.46 51.44330905 7.47670086 260.19 28.45 0 261.54 1 -87 -6 19 11 48 1 27771909 271 26 10 22.5352 37 16.4219 "1545110765" "highway"
282.02 1545111047 4286.91 51.44294145 7.4735637 254.44 26.88 0 258.68 1 -94 -7 11 15 44 1 27771909 271 27 8 28.0579 37 17.4688 "1545110765" "highway"
290.45 1545111055 4519.02 51.44247432 7.47007067 246.7 28.7 0 258.1 1 -108 -7 11 12 31 10 30422273 155 28 1 10.7962 36 20.3906 "1545110765" "highway"
301.72 1545111067 4863.65 51.44189716 7.46527669 235.75 31.46 0 260.92 1 -101 -7 25 12 37 27 31281409 195 29 4 16.3599 39 15.7031 "1545110765" "highway"
313.47 1545111078 5252.36 51.44156712 7.45959397 230.91 33.63 0 267.87 1 -102 -7 12 12 37 27 31281409 195 30 5 11.0011 38 21.0469 "1545110765" "highway"
322.87 1545111088 5570.82 51.4437882 7.4499006 232.17 34.16 0 271.88 1 -102 -10 6 5 40 27 31281409 195 31 10 25.6575 38 20.9844 "1545110765" "highway"
331.59 1545111096 5872.88 51.44181273 7.45076898 232.87 35.2 0 277.46 1 -78 -5 24 13 60 18 33527552 376 32 7 30.6178 41 2.42188 "1545110765" "highway"
341.27 1545111106 6219.33 51.4423611 7.44567595 230.82 35.92 0 282.49 1 -76 -6 29 15 61 18 33527552 376 33 6 31.746 42 -0.171875 "1545110765" "highway"
351.6 1545111116 6583.27 51.44318914 7.4407984 225.68 34.92 0 287.42 1 -68 -5 31 15 63 18 33527552 376 34 7 30.2703 42 -8.28125 "1545110765" "highway"
361.27 1545111126 6923.44 51.44425778 7.43607113 217.26 34.78 0 292.68 1 -76 -5 24 15 63 18 33527552 376 35 6 32.0213 49 0.53125 "1545110765" "highway"
372.15 1545111137 7301.49 51.44587802 7.43128548 204.53 33.37 -0.29 304.33 1 -80 -5 11 12 56 1 33527554 375 36 10 33.6276 56 2.70313 "1545110765" "highway"
380.55 1545111145 7587.17 51.44748672 7.42833501 193.95 35.91 0 316.98 1 -80 -5 11 12 57 1 33527554 375 37 2 19.5838 56 6.26563 "1545110765" "highway"
391.64 1545111157 8002.11 51.45051091 7.42500185 176.55 37.7 0 333.44 1 -91 -9 20 8 50 1 33527554 375 38 3 12.8686 42 18.4531 "1545110765" "highway"
410.18 1545111175 8686.71 51.45644999 7.42183072 153.47 37.25 0 339.39 1 -91 -9 -4 12 50 11 33837570 370 40 0.5 8.3682 34 17.5469 "1545110765" "highway"
429.92 1545111195 9431.28 51.46195582 7.416586 152.38 38.86 0 318.99 1 -82 -8 15 10 57 10 27770883 35 42 0.1 4.08165 59 5.70313 "1545110765" "highway"
441.98 1545111207 9910 51.46484904 7.41155391 152.22 38.76 0 308.21 1 -92 -10 9 8 49 10 27770883 35 43 5 18.3824 52 15.7188 "1545110765" "highway"
451.03 1545111216 10246.93 51.46670777 7.40775506 153.18 37.1 0 308.81 1 -95 -7 10 8 42 4 27770885 33 44 4 25.2565 38 19.5625 "1545110765" "highway"
460.62 1545111225 10576.97 51.4687413 7.40398901 155.74 33.54 0 312.76 1 -82 -10 -6 10 59 4 27770885 33 45 2 17.5439 35 0.40625 "1545110765" "highway"
470.78 1545111236 10900.61 51.47081666 7.40074588 159.77 29.44 0 316.71 1 -81 -8 25 15 61 18 27771140 49 46 3 24.3408 59 9.29688 "1545110765" "highway"
480.28 1545111245 11157.56 51.47261217 7.39812787 163.51 25.92 0 319.62 1 -83 -6 20 15 57 18 27771140 49 47 1 14.7874 50 9.53125 "1545110765" "highway"
490.29 1545111255 11414.86 51.4744047 7.39580842 165.56 25.68 0 323.5 1 -85 -6 8 9 54 55 33527554 375 48 1 14.3627 37 7.96875 "1545110765" "highway"
500.65 1545111266 11683.98 51.47640718 7.39387142 169.81 25.26 0 333.12 1 -76 -8 19 15 63 7 27771140 49 49 3 26.8156 35 -7.14063 "1545110765" "highway"
512.07 1545111277 11922.95 51.47853397 7.39322293 174.57 19.01 0.05 20.25 1 -76 -6 8 6 63 4 27771139 48 50 9 31.3725 47 -0.59375 "1545110765" "highway"
519.89 1545111285 12048.46 51.47941353 7.39377057 175.42 13.84 0 345.46 1 -85 -6 14 9 50 4 27771139 48 51 0.1 4.10258 36 10.2344 "1545110765" "highway"
531.72 1545111297 12197.08 51.48048503 7.39410037 182.09 14.99 0 58.23 1 -84 -5 16 12 52 4 27771139 48 52 8 32.4708 38 11.9688 "1545110765" "highway"
540.79 1545111306 12349.75 51.4812067 7.39598222 184.37 16.48 0 59.53 1 -80 -5 24 11 57 4 27771139 48 53 3 22.5564 36 3.45313 "1545110765" "highway"
549.91 1545111315 12484.44 51.48184711 7.39761804 186.34 13.58 0 55.31 1 -84 -5 20 12 52 4 27771139 48 54 0.1 3.88351 37 11.1094 "1545110765" "highway"
561.48 1545111326 12590.66 51.48254795 7.39878627 185.59 9.62 0 39.73 1 -78 -6 25 11 58 4 27771139 48 55 5 23.3372 37 7.35938 "1545110765" "highway"
571.91 1545111337 12715.35 51.48341953 7.39971781 183.76 14.47 0 34.51 1 -81 -6 13 11 49 4 27771139 48 56 4 14.652 36 6.78125 "1545110765" "highway"
592.4 1545111357 13014.36 51.48549995 7.40261825 185.5 9.35 0 48.9 1 -98 -7 8 7 40 9 28365058 223 58 5 15.083 42 20.3125 "1545110765" "highway"
601.77 1545111367 13096.69 51.48607457 7.40236417 183.97 12.09 0 325.26 1 -109 -14 0 3 37 8 28365058 167 59 3 11.8052 35 21.2813 "1545110765" "highway"
630.13 1545111395 13464.36 51.48932303 7.40177551 176.13 5.66 -1.38 24.63 1 -76 -5 29 12 61 2 26385410 94 62 0.5 9.36768 36 -4.73438 "1545110765" "highway"
639.87 1545111405 13551.04 51.48942072 7.40295107 173.11 12.31 0 89.59 1 -73 -5 16 15 63 2 26385410 94 63 0.1 4.90799 36 3.67188 "1545110765" "highway"
650.16 1545111415 13684.3 51.48937938 7.40499067 173.51 12.66 -0.24 90.6 1 -77 -9 18 12 63 2 26385410 94 64 1 18.6047 43 -3.49219 "1545110765" "highway"
672.46 1545111437 13980.5 51.48986565 7.40912765 172.71 14.42 0 77.74 1 -76 -5 25 15 60 1 26385408 95 66 10 29.6846 39 0.421875 "1545110765" "highway"
12.06 1545197192 137.21 51.44879247 7.48840295 255.82 14.98 0.54 186.57 1 -99 -9 8 8 40 7 28371201 66 0 2 8.54701 48 20.3594 "1545197180" "highway"
21.45 1545197202 273.42 51.44749268 7.48788037 255.91 14.52 2.18 189.68 1 -108 -9 -2 6 31 9 27771909 271 1 2 12.3267 37 20.5156 "1545197180" "highway"
30.37 1545197211 403.07 51.44646113 7.4881615 259.27 14.85 0 162.67 1 -105 -10 2 8 35 9 27771909 271 2 0.1 3.84617 36 20.3906 "1545197180" "highway"
51.25 1545197232 707.41 51.44465437 7.49146393 269.2 7.15 0 127.89 1 -102 -9 2 6 37 13 28371201 66 3 6 4.35888 37 21.3438 "1545197180" "highway"
61.74 1545197242 723.23 51.44459902 7.49161563 269.85 0 0 127.34 1 -107 -8 2 6 31 6 27771907 272 4 8 6.30045 519 21.0469 "1545197180" "highway"
85.49 1545197266 723.98 51.44450858 7.49172741 274.59 3.78 4.76 171.26 1 -109 -11 4 5 33 6 27771907 272 6 7 4.03545 562 21.8125 "1545197180" "highway"
86.03 1545197266 725.02 51.44450858 7.49172741 274.59 3.78 1.99 171.26 1 -107 -8 4 6 32 6 27771907 272 5 10 3.27239 505 21.9375 "1545197180" "highway"
86.85 1545197267 727.97 51.44445605 7.49171453 275.95 5.22 1.95 189.69 1 -108 -9 4 5 32 6 27771907 272 7 3 4.40448 467 21.7188 "1545197180" "highway"
91.21 1545197271 759.58 51.44417829 7.49143435 275.75 10.58 0 216.17 1 -93 -5 17 11 45 6 27771907 272 8 3 23.5294 44 18.3438 "1545197180" "highway"
102.5 1545197283 914.83 51.4429313 7.48997587 272.32 15.36 -0.26 216.34 1 -67 -4 33 15 63 6 27771907 272 9 9 32.8018 34 -7.79688 "1545197180" "highway"
120.34 1545197301 1176.85 51.4412796 7.48753849 279.18 14.3 0 231.56 1 -73 -5 30 15 62 6 27771907 272 11 0.1 4.39562 35 -5.1875 "1545197180" "highway"
130.59 1545197311 1328.81 51.44039297 7.48556886 281.97 14.9 -0.64 233.19 1 -78 -6 19 12 61 1 27771908 270 12 0.5 10.2828 42 4.80469 "1545197180" "highway"
140.29 1545197321 1475.57 51.43962272 7.48394439 284.09 15.39 0 233.91 1 -70 -5 28 12 63 1 27771908 270 13 0.1 5.29803 35 -6.25 "1545197180" "highway"
153.86 1545197334 1682.01 51.43857984 7.48108574 291.57 17.02 0.2 240.38 1 -83 -5 28 12 54 1 27771908 270 14 10 21.9901 38 11.1094 "1545197180" "highway"
162.32 1545197343 1822.79 51.43800013 7.47937741 290.99 16.24 0 242.45 1 -100 -6 12 10 35 1 27771908 270 15 3 11.1369 38 19.6875 "1545197180" "highway"
174.39 1545197355 2007.59 51.43721747 7.47695515 290.76 13 0 246.96 1 -107 -8 6 10 31 1 27771908 270 16 4 7.71642 38 21.1094 "1545197180" "highway"
181.86 1545197362 2081.85 51.4374784 7.47613713 290.31 9.06 0.36 25.95 1 -99 -5 18 10 38 1 27771908 270 17 7 33.2937 38 19.1406 "1545197180" "highway"
191.53 1545197372 2200.35 51.4382427 7.47772776 290.07 18.14 3.36 56.06 1 -84 -5 22 15 53 1 27771908 270 18 5 30.888 36 12 "1545197180" "highway"
200.91 1545197381 2379.15 51.43910744 7.47983503 280.67 20.09 0.09 56.5 1 -85 -6 28 13 54 1 27771908 270 19 2 21.4477 37 13.3438 "1545197180" "highway"
211.49 1545197392 2611.4 51.44053802 7.48253501 276.99 23.92 0.69 42.09 1 -84 -5 22 14 51 1 27771908 270 20 5 31.0078 41 12 "1545197180" "highway"
221.71 1545197402 2854.3 51.44226903 7.48446287 276.54 23.49 -0.17 27.34 1 -87 -7 12 10 51 1 27771908 270 21 2 20.3304 37 15.6563 "1545197180" "highway"
240.79 1545197421 3207.48 51.44469262 7.4869471 264.24 13.2 0.39 101.28 1 -72 -5 32 14 63 1 27771909 271 23 1 13.1363 37 -5.98438 "1545197180" "highway"
250.57 1545197431 3335.55 51.44379447 7.48702787 261.83 14.29 1.05 246.22 1 -72 -5 31 14 63 1 27771909 271 24 1 18.5185 38 -5.98438 "1545197180" "highway"
260.98 1545197441 3510.35 51.44368805 7.48454672 262.58 20.65 1.69 268.22 1 -90 -6 22 12 47 1 27771909 271 25 3 29.8137 38 19.0781 "1545197180" "highway"
270.64 1545197451 3710.6 51.44364431 7.48153303 261 21.39 0.95 266.29 1 -79 -5 30 15 58 1 27771909 271 26 1 16.632 38 6.14063 "1545197180" "highway"
281.49 1545197462 3957.26 51.44340339 7.47791623 257.99 23.99 1.36 262.88 1 -88 -5 22 12 50 1 27771909 271 27 5 30.9119 38 16.7656 "1545197180" "highway"
291.61 1545197472 4198.25 51.4430656 7.47454204 252.83 23.97 0.04 258.53 1 -87 -7 18 14 52 1 27771909 271 28 2 11.1034 38 14.75 "1545197180" "highway"
303.84 1545197484 4492.53 51.44255188 7.47044336 247.01 24.15 -0.18 258.11 1 -102 -7 11 9 32 10 30422273 155 29 6 13.2523 38 21.0469 "1545197180" "highway"
316.28 1545197497 4797.27 51.4420272 7.46624623 238.34 24.86 0 259.81 1 -106 -8 5 9 32 10 30422273 155 30 9 11.9363 64 21.2813 "1545197180" "highway"
322.86 1545197503 4964.86 51.44176285 7.46368287 233.84 28.22 1.55 262.47 1 -99 -9 7 8 40 27 31281409 195 31 4 11.9537 38 18.9844 "1545197180" "highway"
330.68 1545197511 5195.13 51.44157461 7.46027101 229.15 29.74 0.18 266.17 1 -101 -8 9 7 37 27 31281409 195 32 0.5 7.69231 36 20.1875 "1545197180" "highway"
342.27 1545197523 5544.14 51.44153709 7.45550234 227.31 29.51 0 270.9 1 -102 -7 3 6 35 25 27771908 270 33 4 15.6174 45 20.9531 "1545197180" "highway"
351.05 1545197531 5801.58 51.4417099 7.45166859 227.59 30.84 0.71 276.55 1 -81 -4 24 10 53 16 33527552 376 34 3 27.6817 42 2.59375 "1545197180" "highway"
360.92 1545197541 6106.8 51.44214825 7.44728985 224.66 31 0.24 281.43 1 -79 -5 22 15 58 16 33527552 376 35 2 21.1361 35 7.15625 "1545197180" "highway"
372.43 1545197553 6466.65 51.44295375 7.44200452 220.55 31.21 -1.91 286.37 1 -68 -5 29 15 63 16 33527552 376 36 9 32.3596 35 -4.46875 "1545197180" "highway"
381.82 1545197562 6753.39 51.44372468 7.43826359 214.52 30.42 0.29 290.48 1 -80 -6 23 15 55 16 33527552 376 37 7 34.0426 34 9.875 "1545197180" "highway"
401.15 1545197581 7333.4 51.445993 7.43097515 201.78 28.95 -0.12 304.88 1 -82 -8 10 14 56 1 33527554 375 39 4 32.6198 33 12.8438 "1545197180" "highway"
410.95 1545197591 7603.94 51.44764416 7.42806934 191.13 26.66 -0.11 317.01 1 -82 -5 12 10 54 1 33527554 375 40 2 20.3562 37 9 "1545197180" "highway"
424.2 1545197604 7967.77 51.45027459 7.42518138 177.05 30.47 0.67 332.53 1 -93 -7 9 9 43 1 33527554 375 41 8 16.1412 35 17.2656 "1545197180" "highway"
437.13 1545197617 8382.79 51.45384422 7.42312181 159.45 33.06 0.61 343.95 1 -97 -8 0 6 41 31 28368642 26 42 8 9.65455 38 17.7031 "1545197180" "highway"
457.49 1545197638 9078.89 51.45978986 7.4192046 151.75 34.38 0.18 327.9 1 -96 -15 0 4 43 13 27770886 270 44 3 3.91134 424 18.8125 "1545197180" "highway"
466.74 1545197647 9394.65 51.46198088 7.41659524 149.77 32.74 -1.05 319.25 1 -86 -12 -2 9 56 7 33837570 370 45 9 17.6082 35 15.9219 "1545197180" "highway"
476.96 1545197657 9734.56 51.46409079 7.41312605 152.47 34.49 0.37 310.4 1 -87 -14 -6 1 54 6 33527554 375 46 0.1 0.534761 5322 10.3281 "1545197180" "highway"
488.65 1545197669 10123.61 51.46628491 7.4086544 155.08 32.15 0.35 308.69 1 -88 -19 -10 1 45 4 27770883 35 47 5 5.091 38 19.375 "1545197180" "highway"
496.55 1545197677 10379.87 51.46777142 7.40576414 156.78 32.58 0.4 310.6 1 -80 -5 -6 6 50 4 27770885 33 48 4 6.2148 48 3.48438 "1545197180" "highway"
501.49 1545197682 10536.21 51.46869816 7.40408956 159.97 28.79 -1.72 312.63 1 -80 -5 16 2 54 9 27770888 271 49 5 33.0852 34 2.96875 "1545197180" "highway"
512.02 1545197692 10843.16 51.47052948 7.40109407 164.73 29.18 -0.05 318.52 1 -86 -9 8 11 53 18 27771140 49 50 7 30.551 43 18 "1545197180" "highway"
522.47 1545197703 11129.61 51.47254986 7.39826194 163.05 26.25 -0.12 319.73 1 -87 -6 15 11 50 18 27771140 49 51 9 31.732 33 16.25 "1545197180" "highway"
530.92 1545197711 11345.92 51.47394812 7.39634835 167.88 25.33 0.19 321.53 1 -87 -9 13 14 52 18 27771140 49 52 2 21.4477 33 15.75 "1545197180" "highway"
