distance,lat,lon,alt,speed,acc,dir,rsrp,rsrq,sinr,cqi,ta,payload,throughput,rtt,txPower,hour,ci_26378497,ci_26378498,ci_26378754,ci_26378755,ci_26379013,ci_26385408,ci_26385409,ci_26385410,ci_26796290,ci_26796291,ci_27029251,ci_27256324,ci_27256325,ci_27299332,ci_27770883,ci_27770885,ci_27770888,ci_27771139,ci_27771140,ci_27771904,ci_27771905,ci_27771906,ci_27771907,ci_27771908,ci_27771909,ci_28365056,ci_28365057,ci_28365058,ci_28367105,ci_28367106,ci_28368384,ci_28368386,ci_28371200,ci_28371201,ci_28371202,ci_29391104,ci_29391105,ci_29391106,ci_29398276,ci_29401601,ci_29563904,ci_29568768,ci_29568769,ci_29913344,ci_29913345,ci_29913346,ci_30422273,ci_30492930,ci_31263232,ci_31281409,ci_33519104,ci_33527552,ci_33527554,ci_33527559,ci_33527561,ci_33837570,region_highway,region_suburban,region_urban,weekday_Monday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday
6856.33,51.44395134,7.43731435,219.94,26.06,1.02,291.3,-57,-5,34,15,28,10.0,7.550730000000001,35,-9.10938,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
7130.43,51.44491055,7.43384568,209.73,30.2,-0.18,296.71,-68,-6,24,15,1,0.1,4.16668,39,-4.40625,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
7752.29,51.44841358,7.42705059,186.23,30.09,-0.89,321.34,-69,-5,19,15,1,9.0,7.310389999999999,36,-4.734380000000001,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
9279.44,51.46102158,7.4178215,152.97,36.2,1.25,323.06,-86,-14,0,4,10,0.5,7.575760000000001,38,-11.3594,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9654.57,51.46334417,7.41445558,152.91,33.93,-0.03,313.05,-86,-9,7,9,10,3.0,20.0669,46,15.6719,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10046.9,51.46566691,7.40994682,154.62,32.68,0.0,308.01,-97,-11,10,7,4,10.0,30.0526,41,17.9375,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10354.95,51.46736339,7.40653307,157.64,33.73,0.0,309.85,-92,-8,6,10,4,8.0,34.2612,42,15.9688,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10726.67,51.469553600000005,7.40272407,159.42,31.83,0.0,314.69,-84,-8,8,12,20,9.0,22.6486,42,14.8906,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10970.36,51.47111346,7.40025628,161.9,29.65,0.0,316.98,-79,-6,20,12,20,4.0,26.6002,42,7.484380000000001,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11253.66,51.47313237,7.39740118,166.32,30.03,-0.96,320.36,-83,-7,11,15,20,1.0,11.4286,49,4.296880000000001,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11546.95,51.47513011,7.39502942,169.62,26.32,-0.03,327.44,-85,-8,12,15,20,3.0,20.6009,48,14.125,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11836.21,51.47753011,7.39309503,178.52,19.36,0.0,344.81,-81,-8,13,10,20,5.0,15.3787,38,11.125,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11989.11,51.4787831,7.39346224,176.55,18.52,0.14,28.68,-85,-6,10,12,4,2.0,18.2857,46,8.32813,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12137.83,51.47996623,7.39347091,180.43,10.56,0.0,338.09,-92,-8,7,9,4,2.0,16.3099,36,18.1719,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12267.21,51.48076807,7.39481754,187.08,16.54,1.72,59.4,-86,-7,13,13,4,5.0,27.9525,40,20.6563,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12416.96,51.48140373,7.39652989,187.07,16.66,-0.27,59.23,-87,-6,14,9,4,0.1,3.84617,48,15.0625,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12592.91,51.4823345,7.39848518,186.4,0.0,0.0,45.83,-83,-5,19,12,4,10.0,32.5203,57,12.5781,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12592.91,51.4823345,7.39848518,186.32,0.0,0.0,45.83,-80,-4,24,15,4,5.0,28.9855,44,0.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12600.87,51.48251123,7.39871829,183.79,8.51,0.0,39.92,-81,-4,17,15,4,4.0,22.5352,39,1.01563,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12767.89,51.48373557,7.400056200000001,187.03,14.8,0.0,36.09,-91,-7,9,12,4,10.0,15.8983,41,17.1094,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12855.76,51.48438495,7.40085799,186.97,14.92,-0.23,39.81,-98,-6,10,8,9,1.0,8.93855,36,20.1406,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
13137.49,51.48629152,7.40211489,182.26,12.2,0.0,329.05,-99,-8,5,6,9,9.0,14.2264,44,17.0938,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
13238.87,51.48718721,7.40166874,181.84,12.7,0.0,348.71,-93,-12,5,10,14,10.0,26.729,41,17.7813,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
13334.94,51.48811853,7.40170032,180.91,12.92,0.0,0.23,-88,-6,17,11,2,0.5,8.73362,40,13.4688,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
13448.0,51.48898614,7.401739200000001,180.2,4.14,-0.96,359.67,-86,-10,11,9,2,2.0,14.8837,49,12.7031,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
13733.36,51.48941666,7.405369500000001,180.08,12.87,0.09,87.66,-75,-7,17,6,1,0.1,5.36915,40,1.60938,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
13865.41,51.48964596,7.40725467,182.8,12.88,-0.33,77.92,-74,-5,29,11,1,0.1,4.678380000000001,40,-3.78125,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
14125.34,51.49012598,7.41091134,170.86,12.82,0.0,77.76,-81,-5,24,9,1,0.1,4.76192,38,5.859380000000001,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
231.61,51.44776618,7.48794424,256.0,13.94,-0.59,193.32,-102,-11,2,9,7,6.0,6.113090000000001,36,21.1563,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
303.59,51.44715965,7.487894900000001,256.56,14.22,0.38,179.24,-104,-11,0,8,9,5.0,13.2231,46,21.3438,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
450.21,51.44594762,7.48876952,259.82,15.23,0.12,145.66,-106,-12,2,9,9,5.0,12.8535,46,20.4375,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
558.08,51.44531976,7.48997522,265.92,14.46,-0.26,128.51,-103,-10,-3,6,13,0.1,3.07693,42,20.4375,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
700.29,51.44466136,7.49152783,273.16,0.0,0.0,127.49,-110,-11,1,5,6,6.0,6.45248,38,21.1875,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
798.58,51.44378502,7.49098265,273.58,11.48,0.84,215.8,-88,-5,18,11,6,8.0,33.0067,37,16.75,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
906.49,51.44304055,7.49008636,273.08,13.76,0.0,216.33,-90,-6,22,12,6,0.5,9.13242,47,16.7188,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1064.01,51.44184928,7.4886273,276.02,14.41,0.6,222.62,-74,-5,27,12,6,8.0,33.7375,37,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1189.66,51.44109791,7.48711558,281.98,14.76,-0.47,232.34,-76,-5,20,15,6,2.0,19.535999999999998,37,2.73438,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1331.47,51.44039464,7.48559933,285.79,14.65,0.0,232.88,-79,-6,15,11,1,1.0,15.748,39,6.10156,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1488.74,51.43950286,7.48372641,287.46,14.12,0.0,233.31,-68,-4,32,14,1,5.0,30.1659,37,-8.53125,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1631.09,51.43879974,7.48185663,286.73,14.57,-0.52,241.03,-82,-4,32,15,1,3.0,21.9579,36,12.1719,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1792.05,51.43808311,7.47973041,287.23,14.69,-0.8,240.73,-100,-6,11,1,1,2.0,9.18485,38,20.2656,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1996.92,51.43722904,7.4770818,289.21,12.74,-2.72,244.66,-104,-7,9,7,1,4.0,5.69902,50,21.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2081.97,51.43748089,7.47614921,289.42,8.5,-0.55,18.83,-104,-7,16,8,1,9.0,20.4371,40,21.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2616.77,51.44047177,7.48243435,286.31,22.66,0.19,42.29,-86,-6,12,15,1,8.0,31.2653,39,12.7344,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3079.1,51.44390449,7.48566127,276.95,18.71,0.0,21.37,-71,-5,22,15,1,9.0,28.9855,38,-3.6875,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3227.62,51.44466632,7.48706785,268.87,13.25,0.0,112.02,-79,-6,29,15,1,10.0,33.7981,45,9.60938,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3338.16,51.44387765,7.48720326,265.36,14.02,0.0,235.01,-69,-5,25,15,1,0.5,7.44879,36,-2.25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3519.27,51.44368984,7.48441102,262.4,22.13,1.56,267.84,-88,-6,20,12,1,4.0,29.9065,37,18.7031,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3733.91,51.44363155,7.48137789,264.63,24.51,0.0,266.27,-84,-5,22,12,1,0.1,2.13334,53,11.0313,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4029.1,51.44332858,7.47705475,261.41,25.24,0.08,262.25,-87,-6,22,12,1,6.0,24.3284,41,16.4063,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4267.83,51.44296856,7.47384718,256.44,24.95,0.0,258.72,-105,-9,10,7,1,4.0,23.6162,37,20.8438,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4645.36,51.44226,7.46855438,244.79,28.18,0.0,257.88,-106,-7,15,10,10,10.0,12.3628,38,21.4688,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4848.11,51.44191496,7.46556925,239.92,29.95,-0.13,261.01,-105,-7,0,6,27,6.0,14.5103,33,21.2969,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5535.36,51.44152287,7.455582700000001,233.11,31.05,0.63,271.19,-102,-8,6,6,27,10.0,13.2188,38,20.9844,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5696.22,51.44160935,7.45324883,232.36,33.81,0.4,274.43,-87,-8,5,10,16,4.0,29.5203,40,19.0156,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6056.69,51.44204223,7.44799757,225.89,33.72,0.14,279.86,-79,-4,24,12,16,8.0,35.6546,39,3.1875,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6698.6,51.44348324,7.43930687,217.39,36.18,0.0,289.01,-78,-5,25,13,16,0.5,10.4439,37,6.890630000000001,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7079.85,51.44488018,7.433940600000001,211.04,37.36,0.64,296.4,-88,-6,8,12,1,2.0,20.5656,37,13.7813,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7451.28,51.44677527,7.42951467,200.0,37.55,-0.76,311.61,-79,-5,21,14,1,2.0,25.0784,38,7.484380000000001,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7942.27,51.45013694,7.42528793,183.63,36.58,-0.85,331.89,-91,-6,5,9,1,9.0,19.0627,41,15.5625,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8526.97,51.45496778,7.42262117,162.61,33.96,-0.6,343.4,-97,-11,-1,6,16,0.1,4.04042,41,18.8594,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8967.85,51.45858215,7.42029425,153.72,31.36,-0.5,332.19,-89,-10,-2,6,13,10.0,24.3531,38,18.2969,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9182.21,51.46029747,7.418657400000001,151.81,32.13,0.42,325.65,-81,-8,3,12,11,0.1,4.06093,43,5.859380000000001,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9539.43,51.46291222,7.41519775,151.13,36.46,1.1,316.75,-77,-6,19,15,6,2.0,21.6509,38,4.83594,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9889.1,51.46482879999999,7.41173082,152.03,34.0,0.0,308.6,-83,-9,8,10,6,0.5,7.722010000000001,42,4.609380000000001,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10235.64,51.46683483,7.40753712,157.96,34.98,0.57,308.98,-90,-7,13,12,4,3.0,24.6914,35,19.5625,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10637.03,51.46911957,7.40339683,162.61,34.27,0.0,313.31,-85,-6,10,13,4,8.0,26.2834,38,13.4063,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10911.21,51.47083515,7.4006195,162.53,33.63,0.0,316.23,-79,-4,22,12,19,1.0,14.8423,38,7.15625,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11572.52,51.47551232,7.39466433,171.33,28.17,0.08,329.5,-83,-6,8,10,19,5.0,30.9119,36,12.875,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11854.87,51.47786113,7.39299728,177.15,17.73,-0.5,350.49,-85,-7,7,11,19,6.0,17.7976,40,16.1875,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
