"timestamp" "rawTimesamp" "distance" "lat" "lon" "alt" "speed" "acc" "dir" "connected" "rsrp" "rsrq" "sinr" "cqi" "ss" "ta" "ci" "pci" "id" "payload" "throughput" "rtt" "measurement" "location"
122.07 1547474167 1029.87 51.48431851 7.4187924 149.24 13.62 0.28 203.71 1 -100 -10 -1 6 39 10 28365056 222 11 0.5 1.91663 61 "1547474045" "suburban"
134.92 1547474180 1220.72 51.48284096 7.41733157 144.68 14.72 -0.15 205.96 1 -104 -9 6 7 35 10 28365056 222 12 5 8.0048 38 "1547474045" "suburban"
140.15 1547474185 1295.06 51.48225613 7.41697281 143.79 13.61 0 200.3 1 -106 -10 -1 6 35 10 28365056 222 13 0.1 3.50879 67 "1547474045" "suburban"
156.31 1547474201 1375.05 51.48165129 7.41664692 145.44 0 0 200 1 -91 -10 10 7 50 10 28365056 222 14 9 11.4105 54 "1547474045" "suburban"
171.69 1547474217 1395.85 51.4814123 7.41677391 148.13 7.2 1.8 91.76 1 -84 -8 8 14 55 5 28365057 224 16 3 13.3407 39 "1547474045" "suburban"
183 1547474228 1514.92 51.48152514 7.4185525 148.66 13.03 0.27 85.37 1 -89 -9 1 8 51 5 28365057 224 17 3 7.76448 42 "1547474045" "suburban"
193.33 1547474238 1657.8 51.48163944 7.42057897 145.64 15.08 0 82.98 1 -85 -9 1 4 52 5 28365057 224 18 3 7.01344 38 "1547474045" "suburban"
206.31 1547474251 1850.42 51.48197564 7.42343155 138.07 14.54 0 78.31 1 -95 -11 -1 7 45 5 28365057 224 19 10 12.4902 44 "1547474045" "suburban"
214.82 1547474260 1977.45 51.4822352 7.4252741 129.14 14.06 -0.08 77.43 1 -101 -8 10 7 38 16 28368386 213 20 7 11.4637 61 "1547474045" "suburban"
225.81 1547474271 2122.88 51.48248686 7.42730444 134.31 10.46 -1.19 80.63 1 -103 -11 5 4 38 16 28368386 213 21 10 13.5044 44 "1547474045" "suburban"
234.26 1547474279 2195.07 51.4825455 7.4283076 139.27 2.91 0 89.23 1 -96 -8 2 5 42 16 28368386 213 22 6 11.0701 44 "1547474045" "suburban"
255.35 1547474300 2272.72 51.48247183 7.42969616 144.7 14.29 0 95.77 1 -98 -10 6 6 43 16 28368386 213 24 3 4.39802 42 "1547474045" "suburban"
260.79 1547474306 2349.12 51.48237557 7.43088287 144.59 13.03 -0.21 97.36 1 -102 -9 -3 6 39 6 28367106 86 25 1 8.94855 35 "1547474045" "suburban"
272.53 1547474318 2499.22 51.48218388 7.43305547 143.79 12.27 -0.15 96.73 1 -98 -10 6 7 44 12 28368386 213 26 7 21.156 44 "1547474045" "suburban"
284.46 1547474329 2653.6 51.48202814 7.43526739 149.22 11.71 -2.03 97.21 1 -97 -10 5 8 43 4 28367106 86 27 7 12.166 36 "1547474045" "suburban"
290.88 1547474336 2724.94 51.48197267 7.43622977 151.06 9.95 -0.34 97.16 1 -96 -12 0 7 47 4 28367105 213 28 1 8.0402 38 "1547474045" "suburban"
301.94 1547474347 2837.68 51.48186412 7.43784063 154.8 7.19 -2.15 97.88 1 -92 -8 11 11 46 4 28367105 85 29 4 15.6403 46 "1547474045" "suburban"
314.25 1547474359 2890.48 51.48179177 7.43857858 155.27 2.62 0 98.56 1 -89 -6 14 10 48 4 28367105 85 30 6 11.0803 92 "1547474045" "suburban"
323.39 1547474368 2950.76 51.48173171 7.43944699 155.99 10.01 0 94.97 1 -100 -9 6 10 38 4 28367105 85 31 9 20.5011 36 "1547474045" "suburban"
331.04 1547474376 3019.15 51.48167954 7.44044637 157.48 7.36 -0.37 96.43 1 -99 -9 22 9 40 9 28368386 213 32 0.5 3.65297 45 "1547474045" "suburban"
344.61 1547474390 3057.38 51.48164835 7.44094268 158.55 0 0 96.08 1 -99 -9 7 9 41 9 28368386 213 33 3 5.09446 37 "1547474045" "suburban"
351.2 1547474396 3057.38 51.48164835 7.44094268 158.72 0 0 96.08 1 -101 -9 22 7 40 9 28368386 213 34 1 6.13027 46 "1547474045" "suburban"
363.17 1547474408 3097.74 51.48151571 7.44164751 162.22 9.04 0 120.16 1 -101 -10 9 8 39 9 28368386 213 35 7 17.4021 41 "1547474045" "suburban"
372.36 1547474417 3191.72 51.48096032 7.44264163 162.28 9.97 0 133.47 1 -96 -6 24 12 41 7 28367105 85 36 10 32.3887 40 "1547474045" "suburban"
382.55 1547474428 3288.29 51.48008868 7.44329749 159.62 11.64 1.57 155.49 1 -96 -7 10 9 40 7 28367105 85 37 1 3.01545 41 "1547474045" "suburban"
395.24 1547474440 3444.24 51.47888736 7.44431472 162.55 13.75 0 151.6 1 -104 -13 4 6 39 7 28367105 85 38 8 11.9092 37 "1547474045" "suburban"
405.54 1547474451 3590.23 51.47765694 7.44538711 164.63 14.76 0.3 151.09 1 -109 -13 0 5 35 7 28368386 213 39 1 1.43062 94 "1547474045" "suburban"
413.28 1547474458 3704.3 51.47684579 7.44609802 165.17 14.38 0 151.61 1 -100 -8 7 7 38 7 28368384 215 40 9 21.2515 40 "1547474045" "suburban"
420.02 1547474465 3799.33 51.47606627 7.44675862 164.68 13.63 -0.39 151.88 1 -87 -6 28 12 47 11 29568768 415 41 0.1 5.06331 44 "1547474045" "suburban"
432.26 1547474477 3953.65 51.4749592 7.44784276 167.96 11.55 0 145.11 1 -96 -7 9 7 42 7 28368384 215 42 7 23.4212 36 "1547474045" "suburban"
445.74 1547474491 4019.62 51.47452593 7.44839632 166.65 0 0 140.12 1 -101 -10 4 6 40 7 28368384 215 43 8 11.0497 94 "1547474045" "suburban"
454.94 1547474500 4019.62 51.47452593 7.44839632 166.66 0 0 140.12 1 -101 -8 9 10 39 7 28368384 215 44 7 11.0497 37 "1547474045" "suburban"
463.06 1547474508 4019.62 51.47452593 7.44839632 166.65 0 0 140.12 1 -99 -7 10 9 39 7 28368384 215 45 5 12.551 37 "1547474045" "suburban"
472.52 1547474518 4019.62 51.47452593 7.44839632 166.44 0 0 140.12 1 -101 -8 19 8 39 7 28368384 215 46 6 18.3346 38 "1547474045" "suburban"
483.22 1547474528 4042.31 51.47428141 7.44871169 164.14 8.24 0 140.12 1 -100 -9 6 5 40 7 28368384 215 47 8 19.3295 46 "1547474045" "suburban"
492.66 1547474538 4157.72 51.47348382 7.44998339 165.82 14.92 -0.52 131 1 -86 -6 3 6 51 7 29568768 415 48 6 17.6082 45 "1547474045" "suburban"
500.61 1547474546 4269.3 51.47293114 7.45137455 165.92 16.02 0.98 118.67 1 -72 -4 19 1 63 7 29568768 415 49 0.5 6.01504 45 "1547474045" "suburban"
520.44 1547474565 4603.93 51.47203917 7.45603677 164.11 17.05 -0.48 111.61 1 -83 -5 24 15 53 7 29568768 415 51 1 13.913 37 "1547474045" "suburban"
533.34 1547474578 4810.94 51.47130538 7.45847432 155.82 13.44 0 115.77 1 -89 -6 15 12 48 7 29568768 415 52 8 18.5776 37 "1547474045" "suburban"
542.7 1547474588 4880.21 51.4710427 7.45930903 155.96 0 -0.87 115.64 1 -94 -10 10 10 47 7 29568768 415 53 5 14.3062 36 "1547474045" "suburban"
562.9 1547474608 4880.42 51.4710427 7.45930903 155.63 0 0 115.64 1 -96 -9 4 8 45 7 29568768 415 55 5 13.2582 42 "1547474045" "suburban"
582.86 1547474628 4901.55 51.47089874 7.45983564 152.95 9.02 1.14 112.88 1 -96 -10 1 7 45 7 29568768 415 57 3 8.12733 54 "1547474045" "suburban"
591.44 1547474636 5008.88 51.47046147 7.46143512 153.73 14.73 -1.42 114.14 1 -92 -8 0 6 47 6 29568769 416 58 2 10.1074 36 "1547474045" "suburban"
600.14 1547474645 5133.65 51.47002254 7.4629223 156.04 13.88 0 116.24 1 -100 -9 -2 6 39 13 26378498 495 59 0.1 4.08165 45 "1547474045" "suburban"
612.99 1547474658 5333.81 51.46944067 7.46571438 154.76 16.41 -0.16 100.5 1 -100 -9 2 9 40 13 26378498 495 60 2 5.14635 39 "1547474045" "suburban"
620.73 1547474666 5468.09 51.46945689 7.46775849 154.31 18.31 0.86 86.13 1 -95 -8 5 7 43 14 29401601 354 61 1 9.4451 34 "1547474045" "suburban"
635.46 1547474680 5748.01 51.46978801 7.47191966 158.23 19.55 -0.94 93.56 1 -103 -12 -3 8 40 14 29401601 354 62 10 14.3652 46 "1547474045" "suburban"
643.37 1547474688 5901.64 51.46967707 7.47387226 163.49 18.34 0 97.3 1 -103 -9 6 7 36 20 31263232 281 63 5 11.4188 44 "1547474045" "suburban"
658.35 1547474703 6149.24 51.46956089 7.47745606 171.75 13.58 0 84.38 1 -101 -11 -4 5 42 8 26378497 496 64 5 4.75172 107 "1547474045" "suburban"
660.41 1547474705 6176.21 51.46961888 7.47805752 171.74 11.69 -1.52 79.14 1 -97 -13 -7 6 47 9 29913344 432 65 0.5 7.28597 37 "1547474045" "suburban"
673.98 1547474719 6233.32 51.46971447 7.47868088 170.1 0 0 87.18 1 -92 -9 7 8 48 9 29913344 432 66 9 17.66 43 "1547474045" "suburban"
681.63 1547474727 6281.86 51.4698708 7.47964106 170.53 10.21 0.78 74.18 1 -88 -6 10 10 50 8 26378497 496 67 8 36.3843 46 "1547474045" "suburban"
694.68 1547474740 6435.12 51.47022939 7.48161879 175.11 8.62 4.99 141.46 1 -88 -10 -1 7 52 8 26378497 496 68 10 16.8883 40 "1547474045" "suburban"
708.21 1547474753 6594.37 51.4688123 7.48225798 172.82 14.51 0 167.22 1 -92 -7 4 8 47 8 26378497 496 69 10 9.62811 61 "1547474045" "suburban"
714.22 1547474759 6682.9 51.46803461 7.48259119 174.55 14.64 0 166.05 1 -93 -12 -2 7 50 8 26378497 496 70 5 9.28074 38 "1547474045" "suburban"
721.45 1547474766 6786.33 51.46699548 7.48275983 172.35 14.71 2.57 179.5 1 -93 -6 11 14 45 7 29913344 432 71 3 15.3649 39 "1547474045" "suburban"
730.35 1547474775 6912.21 51.46600572 7.48231628 170.26 14.59 0 200.14 1 -85 -6 9 12 51 7 29913344 432 72 0.5 8.88889 37 "1547474045" "suburban"
743.71 1547474789 7120.29 51.4641877 7.48114281 171.41 14.8 -0.76 197.97 1 -86 -7 10 15 51 7 29913344 432 73 8 16.7102 36 "1547474045" "suburban"
751.78 1547474797 7232.3 51.4632381 7.48068868 172.92 14.16 0.89 196.59 1 -83 -6 25 15 53 2 29913346 433 74 4 17.3254 45 "1547474045" "suburban"
761.91 1547474807 7344.32 51.46232405 7.48029753 176.22 2.71 -1.48 193.09 1 -73 -6 27 15 63 2 29913346 433 75 4 16.1616 45 "1547474045" "suburban"
773.05 1547474818 7353.69 51.46222173 7.48025483 176.53 0 0 197.12 1 -85 -6 14 9 52 2 29913346 433 76 9 22.7992 36 "1547474045" "suburban"
783.17 1547474828 7391.52 51.46199527 7.48071471 177.51 9.04 0 91.48 1 -90 -6 13 8 48 2 29913346 433 77 8 19.4057 40 "1547474045" "suburban"
794.7 1547474840 7520.76 51.46198028 7.4826447 175.41 10.92 0.33 91.24 1 -88 -8 16 12 49 2 29913346 433 78 9 15.2381 60 "1547474045" "suburban"
802.77 1547474848 7609.16 51.46196115 7.48379723 172.45 3.76 -9.77 92.27 1 -82 -8 19 14 56 2 29913345 434 79 5 13.8648 40 "1547474045" "suburban"
813.1 1547474858 7698.93 51.4612383 7.48448159 182.76 13.46 0.34 168.76 1 -82 -9 17 10 58 2 29913345 434 80 9 22.4649 37 "1547474045" "suburban"
823.3 1547474868 7835.03 51.46000584 7.48451242 195.11 12.72 0 187.12 1 -91 -9 11 9 49 2 29913345 434 81 4 9.35126 40 "1547474045" "suburban"
831.38 1547474876 7927.15 51.4591811 7.48422154 196.96 12.27 0 192.35 1 -101 -9 5 8 38 2 29913345 434 82 1 5.35117 45 "1547474045" "suburban"
845.66 1547474891 8080.24 51.45771203 7.48371742 208.84 11.8 -0.04 192.29 1 -103 -12 -2 4 39 2 29913345 434 83 10 13.8169 39 "1547474045" "suburban"
850.05 1547474895 8132.82 51.45726348 7.48356908 211.38 13.48 1.15 192.67 1 -96 -8 10 8 42 7 28371200 68 84 0.1 4.67838 41 "1547474045" "suburban"
865.53 1547474911 8360.88 51.45514272 7.48330962 219.14 15.04 0.29 175.63 1 -92 -11 10 9 49 7 28371200 68 85 6 8.87082 41 "1547474045" "suburban"
872.16 1547474917 8461.41 51.45431733 7.48372298 225 16.12 0 159.41 1 -90 -5 21 15 44 6 28371202 67 86 8 28.2561 47 "1547474045" "suburban"
882.3 1547474927 8621.28 51.45320733 7.48525735 232.41 14.36 0 132.2 1 -90 -5 16 10 47 6 28371202 67 87 9 30.0626 64 "1547474045" "suburban"
12.33 1547559965 127.99 51.49052205 7.41418703 155.33 14.69 0 77.75 1 -88 -5 10 14 47 7 26385408 95 0 7 27.3038 36 "1547559953" "suburban"
23.01 1547559976 279.57 51.4906269 7.41643742 156.51 12.69 -0.64 95.67 1 -82 -6 -4 6 55 4 29391105 167 1 8 22.0766 57 "1547559953" "suburban"
32.57 1547559986 374.07 51.49005385 7.41733384 153.36 13.22 3.27 167.86 1 -77 -5 29 11 58 4 29391105 167 2 3 9.86436 49 "1547559953" "suburban"
41.34 1547559994 500.88 51.48899434 7.4177138 152.62 15.01 0 171.04 1 -90 -8 23 11 50 4 29391105 167 3 0.5 3.38983 55 "1547559953" "suburban"
51.75 1547560005 666.3 51.48743772 7.41783427 149.41 15.45 -0.45 157.61 1 -93 -8 18 10 47 4 29391105 167 4 0.5 2.457 46 "1547559953" "suburban"
63.96 1547560017 844.64 51.4860725 7.41859211 141.59 12.74 0 195.79 1 -102 -9 4 8 39 10 28365056 222 5 5 10.4685 66 "1547559953" "suburban"
74.92 1547560028 976.86 51.4849341 7.41896866 147.99 11.58 0.07 176.83 1 -98 -8 6 12 41 10 28365056 222 6 10 16.7785 59 "1547559953" "suburban"
83.28 1547560036 1085.14 51.48400267 7.41855151 149.31 14.72 0 207.67 1 -99 -9 1 5 41 8 28365056 222 7 5 12.5707 50 "1547559953" "suburban"
92.97 1547560046 1224.21 51.48291346 7.41743045 149.76 14.09 -0.22 206.84 1 -99 -9 6 9 41 8 28365056 222 8 1 2.76625 38 "1547559953" "suburban"
104.21 1547560057 1376.97 51.48169383 7.4166928 155.23 6.98 0 201.6 1 -98 -11 4 6 44 8 28365056 222 9 5 9.90099 66 "1547559953" "suburban"
110.37 1547560063 1390.81 51.48160897 7.41663655 155.69 0 0 200.54 1 -89 -10 2 6 52 8 28365056 222 10 0.1 3.70372 51 "1547559953" "suburban"
122.09 1547560075 1420.4 51.48140292 7.41693462 154.86 10.91 1.61 85.11 1 -85 -8 1 9 55 5 28365057 224 11 3 11.988 36 "1547559953" "suburban"
133.21 1547560086 1583.94 51.48159119 7.41935936 149.28 17.43 0 85.05 1 -90 -9 3 8 50 5 28365057 224 12 5 12.8246 44 "1547559953" "suburban"
142.24 1547560095 1744.69 51.48172968 7.42168217 143.19 18.38 0 79.9 1 -87 -9 0 7 52 5 28365057 224 13 1 3.996 45 "1547559953" "suburban"
159.39 1547560112 2040.99 51.48229363 7.42580966 132.5 16.53 0 77.51 1 -100 -12 1 8 43 5 28365057 224 14 8 6.93016 113 "1547559953" "suburban"
165.27 1547560118 2133.99 51.48247513 7.42714175 137.29 12.72 0 79.24 1 -101 -11 -1 6 41 16 28368386 213 15 10 15.5854 43 "1547559953" "suburban"
170.63 1547560124 2176.85 51.48254459 7.42776778 139.08 3.33 -0.28 79.68 1 -97 -10 1 9 44 16 28368386 213 16 0.5 7.70713 55 "1547559953" "suburban"
188.46 1547560142 2369.62 51.48238819 7.43069303 143.9 12.79 0 97.11 1 -97 -11 0 8 46 16 28368386 213 17 6 5.75126 38 "1547559953" "suburban"
197 1547560150 2479.96 51.48222668 7.4323992 148.71 13.55 -0.65 96.87 1 -95 -10 1 6 47 6 28367106 86 18 10 11.7699 157 "1547559953" "suburban"
205.39 1547560159 2590.84 51.48212828 7.43389326 151.41 11.85 0 96.89 1 -84 -6 12 10 54 12 28368386 213 19 4 6.19315 52 "1547559953" "suburban"
214.63 1547560168 2691.95 51.48202765 7.43548235 153.21 10.06 0.13 98.2 1 -97 -9 9 7 43 4 28367106 86 20 7 12.3839 36 "1547559953" "suburban"
223.23 1547560176 2776.83 51.4819469 7.43663655 152.06 8.9 0 95.68 1 -95 -10 3 5 46 4 28367105 213 21 7 17.9143 44 "1547559953" "suburban"
243.83 1547560197 2928.01 51.48174465 7.43890398 152.31 6.54 -0.14 97.34 1 -86 -6 14 10 52 4 28367105 85 23 9 19.407 37 "1547559953" "suburban"
252.39 1547560206 2994.08 51.48169763 7.43980555 155.92 9.28 0 95.24 1 -91 -7 11 9 46 9 28368386 213 24 4 14.6453 82 "1547559953" "suburban"
265.9 1547560219 3137.21 51.48140522 7.44184046 161.39 11.91 -0.35 122.95 1 -94 -8 11 8 46 9 28368386 213 25 7 9.69697 45 "1547559953" "suburban"
273.44 1547560227 3234.32 51.48078644 7.44278019 163.71 13.97 0 134.25 1 -95 -7 10 6 43 7 28367105 85 26 8 19.3295 85 "1547559953" "suburban"
288.17 1547560241 3446.54 51.4790719 7.44414917 162.14 16.53 0 151.5 1 -96 -9 3 5 44 7 28367105 85 27 8 7.91687 37 "1547559953" "suburban"
299.5 1547560253 3623.17 51.47770668 7.44534869 165.28 14.99 0 151.71 1 -103 -12 0 5 41 7 28368386 213 28 3 2.60332 56 "1547559953" "suburban"
305.1 1547560258 3705.71 51.47701665 7.44595233 165.3 13.9 -0.35 151.18 1 -103 -12 -4 7 41 13 29568768 415 29 9 14.4029 34 "1547559953" "suburban"
311.35 1547560264 3786.7 51.47640859 7.44648614 166.01 10.6 0 152.06 1 -92 -6 3 6 47 11 29568768 415 30 1 6.38978 36 "1547559953" "suburban"
323.43 1547560277 3852.74 51.47591767 7.44691611 166.52 0.46 0 151.81 1 -80 -5 16 10 55 11 29568768 415 31 10 23.8521 37 "1547559953" "suburban"
333.32 1547560286 3910.35 51.47544277 7.44734619 164.72 9.35 0 149.18 1 -87 -6 12 9 51 11 29568768 415 32 9 22.188 38 "1547559953" "suburban"
344.38 1547560297 4016.44 51.47466596 7.44818641 164.64 8.17 0 141.68 1 -97 -8 22 7 42 7 28368384 215 33 5 9.7371 39 "1547559953" "suburban"
350.51 1547560304 4059.31 51.47437203 7.44856818 165.3 7.56 0 140.32 1 -96 -6 11 8 42 8 29568768 415 34 0.5 9.63855 37 "1547559953" "suburban"
363.1 1547560316 4187.7 51.47349263 7.44989254 167.59 10.97 -0.17 131.63 1 -81 -5 17 15 58 8 29568768 415 35 9 23.976 37 "1547559953" "suburban"
382.83 1547560336 4438.69 51.4725415 7.45322049 166.5 17.1 -0.51 106.06 1 -75 -4 25 15 61 8 29568768 415 37 6 17.9038 94 "1547559953" "suburban"
391.77 1547560345 4589.57 51.47218744 7.45532897 163.75 17 -0.2 108.94 1 -84 -5 25 15 54 8 29568768 415 38 4 19.1045 51 "1547559953" "suburban"
401.01 1547560354 4748.14 51.47163622 7.45735733 161.14 16.56 -0.18 115.62 1 -81 -5 21 1 56 8 29568768 415 39 1 8.53789 37 "1547559953" "suburban"
413.2 1547560366 4881.48 51.47114392 7.45892306 159.46 0.94 0 118.27 1 -90 -7 13 7 49 8 29568768 415 40 10 25.8398 37 "1547559953" "suburban"
420.68 1547560374 4882.38 51.47114392 7.45892306 159.36 0 0 118.27 1 -93 -8 8 11 46 8 29568768 415 41 0.5 6.99301 69 "1547559953" "suburban"
433.35 1547560386 4882.38 51.47114392 7.45892306 159.25 0 0 114.72 1 -92 -8 16 14 48 8 29568768 415 42 8 19.6802 38 "1547559953" "suburban"
440.65 1547560394 4913.58 51.47095363 7.45955924 160.79 9.38 0.44 117.34 1 -97 -9 14 9 43 8 29568768 415 43 0.5 7.13012 35 "1547559953" "suburban"
450.21 1547560403 5015.51 51.47062608 7.46084675 158.5 12.48 0 112.84 1 -100 -13 -1 5 43 8 29568768 415 44 0.1 6.77969 36 "1547559953" "suburban"
475.53 1547560429 5376.14 51.46939911 7.46585976 158.38 15.78 -0.13 99.14 1 -98 -8 11 7 42 13 26378498 495 46 10 14.8148 48 "1547559953" "suburban"
483.78 1547560437 5508.33 51.46944204 7.4676758 159.61 17.65 0.9 85.91 1 -103 -8 7 8 36 14 29401601 354 47 10 21.8043 37 "1547559953" "suburban"
492.45 1547560446 5662.23 51.46967839 7.46976139 160.17 18 0 79.55 1 -103 -11 1 7 39 14 29401601 354 48 2 6.87876 86 "1547559953" "suburban"
502.95 1547560456 5851.01 51.46979102 7.47269156 165.82 18.23 -0.26 93.32 1 -100 -10 6 6 41 19 31263232 281 49 3 8.35073 37 "1547559953" "suburban"
524.37 1547560477 6188.92 51.46951069 7.47745701 179.67 10.17 0 84.53 1 -102 -12 -4 6 41 22 30492930 219 51 3 5.63645 46 "1547559953" "suburban"
533.57 1547560487 6258.82 51.46967083 7.47847644 177.92 4.13 -1.92 75.9 1 -97 -11 0 6 44 10 29913344 432 52 5 11.5141 36 "1547559953" "suburban"
542.46 1547560496 6275.06 51.46969665 7.4786393 177.98 0 0 82.46 1 -89 -8 7 9 50 8 26378497 496 53 2 6.94746 51 "1547559953" "suburban"
554.36 1547560507 6275.06 51.46969665 7.4786393 177.71 0 0 82.46 1 -90 -8 4 9 49 8 26378497 496 54 7 13.124 38 "1547559953" "suburban"
571.92 1547560525 6402.47 51.47011261 7.48072706 174.01 13.99 -0.44 71.77 1 -80 -7 17 12 57 8 26378497 496 56 1 4.62963 74 "1547559953" "suburban"
582.86 1547560536 6513.42 51.46982319 7.48184149 178.47 14.45 2.45 163.07 1 -87 -6 10 10 49 8 26378497 496 57 4 11.6068 38 "1547559953" "suburban"
591.87 1547560545 6642.93 51.46867452 7.48232729 180.06 14.47 -0.11 165.28 1 -94 -11 -3 4 49 8 26378497 496 58 1 4.5403 42 "1547559953" "suburban"
603.85 1547560557 6785.03 51.46745007 7.48272226 177.76 9.27 2.71 171.92 1 -92 -7 9 8 46 7 29913344 432 59 9 19.3913 54 "1547559953" "suburban"
610.55 1547560564 6862.87 51.46662683 7.48267881 176.13 13.92 -0.7 186.84 1 -95 -7 17 12 44 7 29913344 432 60 0.5 8.98876 38 "1547559953" "suburban"
622.81 1547560576 7045.56 51.46509715 7.48174504 169.66 14.54 0.09 200.5 1 -90 -6 13 11 49 7 29913344 432 61 7 20.5882 39 "1547559953" "suburban"
632.61 1547560586 7182.79 51.46391614 7.48105015 172.18 13.16 0.17 196.53 1 -87 -9 10 8 55 7 29913344 432 62 8 25.4574 36 "1547559953" "suburban"
653.43 1547560607 7428.81 51.46201724 7.48044173 179.27 8.45 0 91.88 1 -82 -6 16 11 54 1 29913346 433 64 10 24.1546 54 "1547559953" "suburban"
661.88 1547560615 7531.02 51.46197798 7.48211286 176.69 14.14 -0.26 92.15 1 -82 -6 23 15 55 1 29913346 433 65 5 23.2964 62 "1547559953" "suburban"
670.25 1547560623 7647.02 51.46192689 7.48367726 179.8 12.55 0 95.14 1 -80 -8 19 12 59 2 29913345 434 66 0.1 4.73375 40 "1547559953" "suburban"
682.51 1547560636 7781.88 51.46089269 7.48453196 185.01 15.01 -1.03 173.9 1 -85 -8 10 14 54 2 29913345 434 67 6 19.7287 36 "1547559953" "suburban"
694.94 1547560648 7973.49 51.45916099 7.48420498 196.02 15.15 -0.8 192.3 1 -95 -9 7 9 43 2 29913345 434 68 3 5.01253 104 "1547559953" "suburban"
705.46 1547560659 8129.9 51.45783533 7.48368691 203.87 14.28 0 194.23 1 -103 -11 2 5 38 2 29913345 434 69 4 6.01165 44 "1547559953" "suburban"
710.55 1547560664 8207.39 51.45695877 7.48341127 209.38 17.31 -0.88 192.2 1 -95 -9 13 8 45 7 28371200 68 70 0.5 8.65801 37 "1547559953" "suburban"
723.59 1547560677 8421.45 51.45505331 7.48333344 220.99 17.02 0.68 172.87 1 -89 -11 7 9 54 7 28371200 68 71 7 16.157 36 "1547559953" "suburban"
733.46 1547560687 8590.95 51.45375399 7.48430629 226.23 17.24 0 144.41 1 -94 -7 9 8 43 5 28371202 67 72 10 23.76 37 "1547559953" "suburban"
753.53 1547560707 8910.15 51.4514124 7.48749435 246.73 15.56 -2.09 156.35 1 -87 -6 9 13 50 5 28371202 67 74 7 16.5779 100 "1547559953" "suburban"
11.37 1547646488 128.1 51.4905811 7.41438031 163.87 15.11 0 77.42 1 -87 -5 13 2 47 7 26385408 95 0 2 10.7023 33 "1547646477" "suburban"
32.24 1547646509 388.7 51.48985864 7.41744018 151.21 14.33 0 164.39 1 -83 -8 29 9 56 4 29391105 167 2 6 19.3783 51 "1547646477" "suburban"
52.47 1547646529 711.62 51.48707972 7.41823058 145.52 15.62 0 137.72 1 -102 -10 0 5 36 4 29391105 167 4 6 17.5889 50 "1547646477" "suburban"
60.07 1547646537 815.79 51.48619766 7.41864673 139.32 11.36 -0.7 196.95 1 -100 -7 9 11 38 10 28365056 222 5 0.1 3.66974 132 "1547646477" "suburban"
75.6 1547646552 982.05 51.48483071 7.41898991 148.29 11.92 0 176.71 1 -100 -9 6 7 39 10 28365056 222 6 1 1.37907 91 "1547646477" "suburban"
94.37 1547646571 1235.63 51.4891995 7.426174 144.36 14.82 0 205.39 1 -107 -10 1 8 34 8 28365056 222 8 7 12.0586 38 "1547646477" "suburban"
99.97 1547646577 1315.82 51.48206756 7.4168498 148.67 12.77 -0.54 199.63 1 -100 -10 7 9 40 8 28365056 222 9 0.1 4.25534 76 "1547646477" "suburban"
113.32 1547646590 1378.81 51.48162588 7.41660804 149.95 0 0 200.32 1 -90 -9 8 6 50 8 28365056 222 10 5 11.1576 46 "1547646477" "suburban"
122.4 1547646599 1378.81 51.48162588 7.41660804 150.06 0 0 200.32 1 -89 -10 8 6 52 8 28365056 222 11 6 18.1956 58 "1547646477" "suburban"
131.4 1547646608 1378.81 51.48162588 7.41660804 150.22 0 0 200.32 1 -90 -10 3 8 50 8 28365056 222 12 1 4.86914 58 "1547646477" "suburban"
142.84 1547646620 1404.56 51.48141765 7.4169345 154.84 10.01 1.46 93.14 1 -92 -13 -2 7 52 8 28365056 222 13 7 18.0006 40 "1547646477" "suburban"
163.38 1547646640 1729.36 51.48173622 7.4216182 141 18.85 0 79.25 1 -93 -12 0 5 49 8 28365057 224 15 3 6.64452 82 "1547646477" "suburban"
172.56 1547646649 1903.06 51.48207919 7.42402413 133.27 17.75 0 78.38 1 -97 -10 -4 6 42 8 28365057 224 16 1 3.14837 252 "1547646477" "suburban"
182.07 1547646659 2046.88 51.48237222 7.4261573 130.57 13.84 -0.09 78.2 1 -101 -10 2 7 41 16 28368386 213 17 0.5 1.71013 37 "1547646477" "suburban"
197.88 1547646675 2200.6 51.48260086 7.42828918 137.35 0 0 87.59 1 -97 -11 1 5 44 16 28368386 213 18 3 2.95676 37 "1547646477" "suburban"
207.98 1547646685 2200.6 51.48260086 7.42828918 137.53 0 0 87.59 1 -96 -11 -1 8 43 16 28368386 213 19 3 2.91227 38 "1547646477" "suburban"
214.14 1547646691 2200.6 51.48260086 7.42828918 137.6 0 0 87.59 1 -96 -12 -2 7 44 16 28368386 213 20 7 12.684 37 "1547646477" "suburban"
222.38 1547646699 2217.78 51.48259428 7.42868188 139.64 8.26 0 90.62 1 -96 -12 0 8 44 16 28368386 213 21 1 3.03375 45 "1547646477" "suburban"
238.36 1547646715 2350.58 51.48241473 7.43064404 144.05 2.38 0 96.97 1 -105 -12 -1 6 36 15 29563904 96 22 10 9.28613 40 "1547646477" "suburban"
244.04 1547646721 2366.88 51.48239821 7.43089374 145.04 2.5 -0.89 107.67 1 -91 -11 3 9 44 6 28367106 86 23 5 9.32401 38 "1547646477" "suburban"
249.87 1547646727 2371.92 51.48237366 7.4309447 145.16 0 0 105.92 1 -94 -6 14 12 45 6 28367106 86 24 0.1 6.66669 47 "1547646477" "suburban"
