distance,lat,lon,alt,speed,acc,dir,rsrp,rsrq,sinr,cqi,ta,ci,payload,throughput,rtt,region,hour,weekday
723.23,51.44459902,7.49161563,270.05,0.0,0.0,127.34,-107,-8,4,6,6,27771907,10.0,6.4195199999999994,505,highway,6,Wednesday
723.23,51.44458203,7.49166811,270.74,0.0,0.0,125.98,-109,-11,4,5,6,27771907,9.0,6.05653,561,highway,6,Wednesday
723.23,51.44455258,7.49171619,272.93,1.96,0.0,137.11,-108,-9,4,5,6,27771907,1.0,2.61267,465,highway,6,Wednesday
769.35,51.44409003,7.49133007,275.27,11.24,0.0,215.71,-93,-5,17,11,6,27771907,4.0,16.5375,72,highway,6,Wednesday
883.28,51.44316032,7.49024364,272.5,15.51,0.98,216.44,-67,-4,33,15,6,27771907,0.1,5.59443,174,highway,6,Wednesday
1056.25,51.44195068,7.48875866,275.09,14.28,-1.34,220.35,-71,-5,31,15,6,27771907,4.0,21.3333,46,highway,6,Wednesday
1205.51,51.44111528,7.48718668,278.8,15.16,0.0,232.5,-73,-5,30,15,6,27771907,6.0,22.3568,38,highway,6,Wednesday
1511.15,51.43937929,7.483380099999999,285.51,15.76,1.43,236.95,-70,-5,28,12,1,27771908,10.0,32.4807,38,highway,6,Wednesday
1688.76,51.43857984,7.48108574,291.57,17.02,0.0,240.38,-83,-5,28,12,1,27771908,4.0,7.92275,105,highway,6,Wednesday
1870.04,51.43779289,7.4787587,290.64,15.08,0.0,242.97,-100,-6,12,10,1,27771908,9.0,13.9697,73,highway,6,Wednesday
2024.6,51.43717406,7.47660631,291.08,11.34,-1.83,261.64,-107,-8,6,10,1,27771908,5.0,7.28332,101,highway,6,Wednesday
2069.36,51.43732229,7.47611619,290.56,7.75,0.0,331.78,-99,-5,18,10,1,27771908,0.1,5.16131,91,highway,6,Wednesday
2205.14,51.4382427,7.47772776,290.07,18.14,1.8,56.06,-84,-5,22,15,1,27771908,2.0,10.1394,121,highway,6,Wednesday
2367.45,51.43901235,7.47959848,282.25,20.03,0.0,56.8,-85,-6,28,13,1,27771908,0.1,5.59443,70,highway,6,Wednesday
2618.95,51.44053802,7.48253501,276.99,23.92,0.32,42.09,-84,-5,22,14,1,27771908,4.0,19.3353,37,highway,6,Wednesday
2897.35,51.44264204,7.48475552,276.57,22.97,-1.02,25.34,-87,-7,12,10,1,27771908,8.0,24.3624,58,highway,6,Wednesday
3087.05,51.44399015,7.48569582,271.27,17.07,0.0,21.25,-73,-5,29,15,1,27771909,5.0,18.2565,76,highway,6,Wednesday
3231.47,51.44456745,7.48727293,263.58,12.73,-0.97,131.46,-72,-5,32,14,1,27771909,7.0,22.9039,72,highway,6,Wednesday
3366.19,51.44373443,7.48660743,261.86,15.19,1.09,262.96,-72,-5,31,14,1,27771909,9.0,27.971999999999998,52,highway,6,Wednesday
3527.38,51.44368475,7.484235000000001,262.23,20.79,0.22,268.79,-90,-6,22,12,1,27771909,4.0,19.059,35,highway,6,Wednesday
3716.68,51.44364431,7.48153303,261.0,21.39,0.57,266.29,-79,-5,30,15,1,27771909,1.0,10.3627,59,highway,6,Wednesday
3964.98,51.44340339,7.47791623,257.99,23.99,0.62,262.88,-88,-5,22,12,1,27771909,3.0,14.4144,35,highway,6,Wednesday
4266.17,51.44293253,7.47353623,252.05,23.87,0.87,258.6,-87,-7,18,14,1,27771909,9.0,16.7481,63,highway,6,Wednesday
4813.77,51.44198871,7.46589931,238.21,24.68,-0.25,260.03,-106,-8,5,9,10,30422273,5.0,5.96036,127,highway,6,Wednesday
4920.04,51.44183075,7.46445984,235.68,26.24,0.45,260.72,-99,-9,7,8,27,31281409,1.0,7.751939999999999,34,highway,6,Wednesday
5196.68,51.44157461,7.46027101,229.15,29.74,0.16,266.17,-101,-8,9,7,27,31281409,0.5,6.722689999999999,34,highway,6,Wednesday
5528.91,51.44153709,7.45550234,227.31,29.51,-0.48,270.9,-102,-7,3,6,25,27771908,1.0,5.07292,38,highway,6,Wednesday
5779.24,51.44168005,7.45211282,227.68,30.24,0.0,275.76,-81,-4,24,10,16,33527552,0.1,4.76192,36,highway,6,Wednesday
6120.64,51.44214825,7.44728985,224.66,31.0,0.0,281.43,-79,-5,22,15,16,33527552,2.0,13.3111,64,highway,6,Wednesday
6721.16,51.44363073,7.43867641,214.91,30.24,-0.45,290.07,-80,-6,23,15,16,33527552,0.5,7.0922,84,highway,6,Wednesday
7084.58,51.44490426,7.43385415,209.89,29.63,-0.33,297.81,-85,-6,9,9,1,33527554,6.0,18.9949,36,highway,6,Wednesday
7628.94,51.44782095,7.42781488,189.69,26.72,0.08,318.3,-82,-5,12,10,1,33527554,5.0,22.791999999999998,35,highway,6,Wednesday
9746.63,51.46409079,7.41312605,152.47,34.49,0.0,310.4,-96,-9,0,8,47,27771140,1.0,0.21926199999999998,99,highway,6,Wednesday
10553.47,51.46869816,7.40408956,159.97,28.79,-0.55,312.63,-80,-5,16,2,9,27770888,1.0,4.39319,72,highway,6,Wednesday
10570.49,51.468871500000006,7.40378123,160.82,28.28,-1.1,313.05,-80,-5,-6,6,4,27770885,0.1,0.0701942,83,highway,6,Wednesday
10640.45,51.46921932,7.40316994,162.97,28.61,0.19,313.15,-88,-19,-10,1,4,27770883,1.0,0.472283,38,highway,6,Wednesday
10892.74,51.4709211,7.40054436,164.63,28.39,-1.42,318.25,-86,-9,8,11,18,27771140,8.0,18.1098,88,highway,6,Wednesday
11103.67,51.47237362,7.39851253,163.11,26.28,0.25,319.45,-87,-6,15,11,18,27771140,1.0,6.26468,99,highway,6,Wednesday
11393.99,51.47430941,7.3958994,170.08,25.85,0.65,322.46,-87,-9,13,14,18,27771140,7.0,21.171999999999997,61,highway,6,Wednesday
11842.27,51.47771101,7.39307679,175.43,19.25,0.0,349.95,-84,-8,11,10,18,27771140,1.0,7.117439999999999,41,highway,6,Wednesday
12055.38,51.47957424,7.39371157,179.87,14.57,0.45,336.9,-87,-6,20,10,4,27771139,10.0,21.9118,35,highway,6,Wednesday
12330.85,51.48117552,7.39581782,185.53,17.09,0.0,59.88,-85,-7,6,6,6,27771139,8.0,20.8062,37,highway,6,Wednesday
12472.17,51.48188633,7.39765822,187.96,13.12,-1.18,55.06,-83,-7,2,15,6,27771139,7.0,24.4648,51,highway,6,Wednesday
12790.5,51.48414668,7.40052682,190.13,15.47,-0.42,37.9,-91,-6,10,4,6,27771139,4.0,6.794060000000001,106,highway,6,Wednesday
12882.04,51.48476552,7.40140156,187.97,14.75,-0.33,42.31,-97,-8,6,9,9,28365058,1.0,11.7474,36,highway,6,Wednesday
13042.96,51.48575486,7.40270154,182.18,8.81,0.67,330.4,-97,-7,7,7,9,28365058,2.0,4.06194,122,highway,6,Wednesday
13144.77,51.48662305,7.40187996,180.06,14.58,0.82,336.13,-99,-8,8,7,8,28365058,5.0,15.3374,37,highway,6,Wednesday
13297.65,51.48795654,7.4016561,180.75,15.6,0.39,358.84,-84,-6,7,6,2,26385409,9.0,25.6959,36,highway,6,Wednesday
13420.73,51.48898724,7.40171244,180.84,8.96,0.0,0.28,-81,-8,5,15,2,26385409,4.0,14.863,38,highway,6,Wednesday
13459.5,51.48940815,7.4019851999999995,178.27,8.3,2.21,81.64,-66,-4,32,14,2,26385410,3.0,13.7852,74,highway,6,Wednesday
13584.63,51.48940352,7.40379918,178.59,13.99,0.0,91.05,-70,-5,24,12,2,26385410,6.0,22.9336,35,highway,6,Wednesday
13701.54,51.48940372,7.40562043,179.95,13.52,0.2,85.96,-72,-6,22,11,1,26385408,1.0,17.9372,36,highway,6,Wednesday
13844.37,51.48968107,7.40765496,182.82,14.78,0.7,77.66,-75,-5,20,15,1,26385408,0.5,8.31601,72,highway,6,Wednesday
14014.73,51.49000866,7.41007251,175.07,13.27,-1.95,78.63,-81,-6,13,15,1,26385408,7.0,25.305,66,highway,6,Wednesday
254.64,51.44771733,7.48795141,258.57,12.39,-0.8,191.45,-99,-9,3,10,7,28371201,4.0,2.9848,40,highway,6,Thursday
269.76,51.44759176,7.48791501,258.97,13.52,1.19,189.1,-111,-12,0,5,7,28371201,1.0,6.22084,382,highway,6,Thursday
698.0,51.44466881,7.49143999,273.33,4.63,-1.53,127.49,-104,-9,4,6,9,27771909,5.0,2.9609900000000002,37,highway,6,Thursday
729.26,51.44443263,7.49175499,276.84,6.55,1.77,183.47,-108,-9,4,5,13,28371201,8.0,10.6454,639,highway,6,Thursday
757.2,51.44424735,7.49156616,276.52,9.87,0.0,212.86,-98,-8,7,14,6,27771907,8.0,19.0533,39,highway,6,Thursday
856.59,51.44345689,7.49061791,271.74,16.56,0.87,216.51,-79,-5,33,15,6,27771907,3.0,22.8354,37,highway,6,Thursday
1017.84,51.44221154,7.48913213,273.51,16.02,-1.79,217.27,-69,-4,22,12,6,27771907,1.0,19.802,39,highway,6,Thursday
1180.64,51.4412434,7.48751534,277.85,16.07,0.3,231.02,-73,-5,30,15,6,27771907,1.0,9.88875,37,highway,6,Thursday
1506.05,51.43949732,7.48369333,283.92,16.32,0.29,234.5,-68,-4,25,15,1,27771908,0.5,8.03213,59,highway,6,Thursday
1701.11,51.43858434,7.48116813,291.08,16.57,-0.37,240.55,-83,-5,30,15,1,27771908,2.0,6.27451,124,highway,6,Thursday
1945.91,51.43751879,7.478032499999999,294.33,15.08,0.68,241.71,-100,-7,22,9,1,27771908,9.0,9.44634,36,highway,6,Thursday
2006.35,51.43728235,7.47730168,292.37,13.42,0.18,242.72,-107,-8,7,6,1,27771908,3.0,12.6917,39,highway,6,Thursday
2115.49,51.43746673,7.47617528,291.01,9.26,0.92,25.53,-100,-7,18,8,1,27771908,8.0,30.0328,53,highway,6,Thursday
2409.48,51.439088399999996,7.479781200000001,291.79,21.3,-0.18,56.42,-88,-5,29,15,1,27771908,0.1,5.51726,43,highway,6,Thursday
2631.96,51.4404584,7.48251765,285.96,22.13,-1.55,44.6,-84,-6,23,12,1,27771908,1.0,18.2648,37,highway,6,Thursday
2906.28,51.44239132,7.48458908,279.14,23.38,-0.05,26.52,-83,-5,11,10,1,27771908,5.0,26.3505,60,highway,6,Thursday
3101.71,51.44402443,7.48573218,274.28,18.7,-2.07,21.49,-83,-5,27,15,1,27771909,3.0,25.0,40,highway,6,Thursday
3264.7,51.44459401,7.48733599,269.03,13.19,0.2,130.3,-78,-5,30,15,1,27771909,6.0,25.1572,35,highway,6,Thursday
3409.22,51.44372529,7.48634704,264.33,16.03,5.27,264.52,-80,-6,32,14,1,27771909,10.0,31.9107,71,highway,6,Thursday
3606.35,51.44368311,7.48343774,264.66,24.31,0.0,268.0,-79,-5,30,15,1,27771909,6.0,17.7253,181,highway,6,Thursday
3848.7,51.44356072,7.4801465,263.01,24.79,0.0,263.51,-87,-5,23,12,1,27771909,6.0,20.6097,81,highway,6,Thursday
4145.66,51.44320444,7.47587559,258.48,27.82,0.0,261.11,-88,-6,29,10,1,27771909,5.0,12.3648,97,highway,6,Thursday
4425.07,51.44269696,7.47178669,252.64,31.98,0.0,258.26,-101,-8,1,6,10,30422273,2.0,5.55556,33,highway,6,Thursday
4800.8,51.44203656,7.46673496,247.06,32.52,0.0,259.28,-109,-9,4,12,10,30422273,2.0,3.72439,35,highway,6,Thursday
5093.08,51.44164179,7.46220289,238.25,31.75,0.0,264.79,-100,-6,8,14,27,31281409,4.0,9.20598,41,highway,6,Thursday
5433.8,51.44150447,7.45759178,232.9,31.79,0.0,269.76,-103,-7,9,11,27,31281409,2.0,3.8986400000000003,83,highway,6,Thursday
6236.86,51.44226494,7.44614679,225.08,27.52,0.0,282.23,-81,-5,19,15,16,33527552,8.0,28.3437,70,highway,6,Thursday
6530.16,51.44298255,7.44173918,222.82,29.83,0.0,286.43,-72,-5,29,12,16,33527552,9.0,29.1262,36,highway,6,Thursday
6764.67,51.44357465,7.43884144,218.42,31.03,0.0,289.28,-82,-5,18,12,16,33527552,0.1,5.0633099999999995,56,highway,6,Thursday
7082.16,51.44466871,7.43455005,210.97,32.61,0.0,295.46,-78,-5,13,11,1,33527554,0.1,8.42108,38,highway,6,Thursday
7780.74,51.44866262,7.42674321,182.93,32.12,0.0,323.58,-84,-5,10,10,1,33527554,3.0,13.59,44,highway,6,Thursday
9103.94,51.45956413,7.41943995,151.77,30.33,0.0,328.34,-86,-7,14,15,13,27770883,10.0,21.3504,37,highway,6,Thursday
9298.46,51.46093079,7.41795027,150.92,30.65,0.0,323.14,-84,-7,4,6,8,27770883,0.1,8.08084,33,highway,6,Thursday
9619.27,51.46308261,7.41491089,151.53,34.26,0.0,314.35,-83,-6,11,6,6,27770883,0.1,10.2564,34,highway,6,Thursday
10044.67,51.46548209,7.41032995,151.63,34.46,0.0,308.21,-97,-9,4,6,4,27770885,5.0,16.7926,39,highway,6,Thursday
10422.32,51.46761324,7.40604732,154.51,33.36,0.0,310.5,-93,-9,5,6,4,27770885,8.0,19.8388,42,highway,6,Thursday
10726.86,51.46950571,7.40271409,158.32,31.1,0.0,314.06,-87,-8,4,5,19,27771140,6.0,15.6709,37,highway,6,Thursday
11010.18,51.47144978,7.39982492,162.15,26.63,0.0,317.55,-85,-8,20,12,19,27771140,4.0,12.1488,36,highway,6,Thursday
11256.82,51.47300716,7.39761549,166.75,25.63,0.0,320.02,-84,-9,12,8,19,27771140,4.0,14.2476,33,highway,6,Thursday
11541.7,51.47514125,7.3950122,171.78,24.63,0.0,328.04,-88,-7,13,15,19,27771140,10.0,22.2469,39,highway,6,Thursday
11729.38,51.47653616,7.39376646,173.76,24.55,0.0,333.67,-82,-8,19,13,19,27771140,3.0,21.4095,37,highway,6,Thursday
11919.22,51.47828318,7.39313253,175.52,18.13,0.26,11.38,-81,-7,9,6,4,27771139,0.5,10.2041,36,highway,6,Thursday
12079.57,51.47949003,7.39382422,179.19,13.95,0.0,350.76,-91,-7,14,8,4,27771139,0.5,11.5274,43,highway,6,Thursday
12360.77,51.48116909,7.39584208,181.34,18.16,0.0,59.7,-83,-5,20,13,6,27771139,0.1,6.201569999999999,34,highway,6,Thursday
12538.32,51.482033200000004,7.3979900999999995,183.93,11.41,0.0,52.83,-81,-5,25,15,6,27771139,3.0,22.1402,34,highway,6,Thursday
12586.44,51.48236164,7.39852092,185.05,0.0,0.0,45.04,-83,-5,21,15,6,27771139,1.0,13.4454,66,highway,6,Thursday
12586.44,51.48236164,7.39852092,185.03,0.0,0.0,45.04,-80,-5,20,12,6,27771139,8.0,22.9144,83,highway,6,Thursday
12639.17,51.48285464,7.39913765,186.48,11.61,0.0,34.4,-89,-6,16,11,6,27771139,2.0,10.8328,35,highway,6,Thursday
12781.21,51.48383792,7.40012701,187.33,16.22,0.0,35.83,-92,-6,12,15,6,27771139,1.0,7.01139,67,highway,6,Thursday
12967.04,51.48514465,7.401975900000001,187.5,14.79,0.0,42.4,-98,-7,9,7,9,28365058,6.0,16.5975,44,highway,6,Thursday
13181.24,51.48669105,7.40184508,183.99,13.67,0.0,337.14,-101,-11,4,4,8,28365058,4.0,18.3276,35,highway,6,Thursday
13441.44,51.48898248,7.40172669,177.56,5.42,0.0,1.42,-81,-7,14,15,3,26385409,5.0,18.0424,37,highway,6,Thursday
13455.89,51.48910993,7.40173619,177.6,0.0,0.0,0.17,-79,-7,29,15,2,26385410,10.0,24.1838,37,highway,6,Thursday
13490.13,51.48941131,7.40204579,174.75,8.59,0.0,87.42,-70,-5,39,12,2,26385410,1.0,7.72947,37,highway,6,Thursday
13649.88,51.48939614,7.40427819,177.11,13.77,0.0,90.95,-72,-6,28,15,2,26385410,8.0,19.0817,38,highway,6,Thursday
13774.17,51.489478399999996,7.40624926,179.96,13.31,0.0,80.39,-72,-6,28,12,2,26385408,7.0,22.3375,39,highway,6,Thursday
13929.32,51.48979853,7.40844429,179.81,14.67,0.0,77.39,-77,-5,25,13,2,26385408,9.0,20.506999999999998,38,highway,6,Thursday
14059.09,51.49005076,7.41027654,177.28,13.34,0.0,78.61,-74,-5,27,15,2,26385408,9.0,28.5375,34,highway,6,Thursday
123.64,51.44900364,7.48841393,251.76,13.05,0.0,183.31,-101,-9,5,10,6,28371201,0.5,3.21802,68,highway,6,Tuesday
324.99,51.44716463,7.48788424,257.51,13.84,0.08,171.66,-105,-9,-3,6,9,27771909,9.0,11.7917,37,highway,6,Tuesday
442.71,51.44614319,7.48850013,262.03,13.68,0.02,152.03,-105,-9,3,7,9,27771909,4.0,6.719869999999999,38,highway,6,Tuesday
710.79,51.444685799999995,7.49142261,272.31,6.12,0.0,127.89,-102,-9,2,6,9,27771909,4.0,2.22454,37,highway,6,Tuesday
721.42,51.44464163,7.49153766,272.6,1.85,0.0,127.4,-106,-10,2,5,13,28371201,0.5,1.19048,444,highway,6,Tuesday
728.6,51.44461502,7.49162276,272.9,0.0,0.0,125.94,-111,-11,-3,6,6,27771907,10.0,9.4585,543,highway,6,Tuesday
728.6,51.44461502,7.49162276,272.88,0.0,0.0,125.94,-107,-11,2,6,6,27771907,4.0,9.275360000000001,186,highway,6,Tuesday
743.73,51.44431699,7.49160428,274.16,8.68,1.35,214.78,-106,-8,6,9,6,27771907,2.0,9.55224,73,highway,6,Tuesday
882.5,51.44323036,7.49034485,274.91,14.63,0.25,216.46,-74,-5,29,15,6,27771907,9.0,24.8963,36,highway,6,Tuesday
997.83,51.44237468,7.48934598,277.25,15.27,0.69,215.83,-75,-5,24,15,6,27771907,1.0,12.1766,37,highway,6,Tuesday
1149.64,51.44138903,7.48784858,279.68,15.44,0.44,228.46,-64,-4,28,14,6,27771907,1.0,10.4302,39,highway,6,Tuesday
1311.5,51.44052148,7.48595235,281.96,13.99,-0.89,232.56,-87,-9,19,12,6,27771907,3.0,15.0943,48,highway,6,Tuesday
1471.99,51.43965043,7.48411579,282.25,14.65,1.57,232.6,-75,-6,19,10,1,27771908,4.0,11.2281,109,highway,6,Tuesday
1589.43,51.43906219,7.48259343,284.52,14.52,-0.88,239.7,-77,-5,28,15,1,27771908,2.0,17.9171,40,highway,6,Tuesday
1808.2,51.43814045,7.47984884,287.15,15.79,-0.26,241.6,-95,-5,20,13,1,27771908,3.0,4.663819999999999,39,highway,6,Tuesday
1945.57,51.43757963,7.47814186,288.9,14.38,0.0,242.34,-105,-8,10,12,1,27771908,7.0,12.6183,47,highway,6,Tuesday
2128.02,51.437564200000004,7.47628373,290.29,10.23,0.0,46.59,-109,-9,8,8,1,27771908,10.0,8.55432,36,highway,6,Tuesday
2142.05,51.43770623,7.47654028,289.39,12.47,2.15,50.06,-94,-7,12,12,1,27771908,0.5,6.49351,40,highway,6,Tuesday
2335.35,51.43879853,7.47902796,286.58,23.02,0.99,58.92,-78,-4,32,14,1,27771908,3.0,14.8976,36,highway,6,Tuesday
2589.12,51.44007703,7.48187171,281.94,22.67,-1.11,48.99,-89,-8,25,15,1,27771908,6.0,22.9555,37,highway,6,Tuesday
2861.78,51.44202041,7.48427049,274.83,23.82,-0.18,28.79,-84,-6,19,15,1,27771908,9.0,17.5012,37,highway,6,Tuesday
3002.0,51.4431098,7.4851088,273.41,21.67,-0.14,23.66,-82,-6,27,15,1,27771909,0.1,5.4422,48,highway,6,Tuesday
3210.63,51.44472404,7.48642323,271.35,13.53,-0.42,59.78,-72,-5,32,15,1,27771909,2.0,13.7457,37,highway,6,Tuesday
3358.98,51.44384743,7.48718397,263.98,14.89,0.39,233.31,-70,-5,29,15,1,27771909,6.0,29.1793,36,highway,6,Tuesday
3550.15,51.44370743,7.4845393,259.04,23.02,0.0,269.56,-81,-5,21,15,1,27771909,10.0,33.6842,47,highway,6,Tuesday
3794.54,51.44361802,7.48076636,265.24,23.88,0.67,265.64,-81,-5,26,15,1,27771909,6.0,17.673,37,highway,6,Tuesday
3997.24,51.44339924,7.47793417,263.53,25.72,0.59,261.96,-88,-5,11,13,1,27771909,2.0,16.178,37,highway,6,Tuesday
4302.96,51.44294895,7.47375611,255.45,29.25,0.0,256.63,-100,-7,10,11,1,27771909,2.0,6.91742,35,highway,6,Tuesday
4801.07,51.44203594,7.4667056,242.27,34.87,0.0,259.5,-112,-9,14,10,10,30422273,5.0,5.5195300000000005,39,highway,6,Tuesday
5288.61,51.44155538,7.45955142,232.66,35.25,-0.3,267.51,-101,-6,10,9,27,31281409,0.5,4.49944,37,highway,6,Tuesday
6064.02,51.44203321,7.44825667,226.57,37.44,0.11,279.73,-83,-5,26,15,16,33527552,10.0,31.4961,39,highway,6,Tuesday
6402.76,51.44267168,7.44361652,223.86,35.81,-0.07,284.43,-75,-5,31,15,16,33527552,4.0,18.4226,37,highway,6,Tuesday
6730.35,51.44347184,7.43924965,221.04,35.24,0.3,287.85,-81,-5,12,15,16,33527552,1.0,7.5543,39,highway,6,Tuesday
7490.91,51.44672861,7.42954176,203.0,39.34,-0.08,311.31,-80,-6,21,12,1,33527554,4.0,17.1951,37,highway,6,Tuesday
7891.22,51.44942057,7.42590944,186.46,38.6,-0.37,327.42,-87,-7,7,10,1,33527554,5.0,19.5886,61,highway,6,Tuesday
8396.6,51.45364015,7.42316953,166.38,32.53,-1.26,343.5,-98,-9,2,3,49,27771140,5.0,6.8918,38,highway,6,Tuesday
8551.2,51.45500932,7.4225418,162.37,31.47,0.15,342.98,-101,-13,-3,3,47,27771140,0.5,6.65557,38,highway,6,Tuesday
8994.07,51.45848985,7.42034358,156.11,33.23,0.0,332.5,-92,-10,-2,6,13,27770883,8.0,14.395,36,highway,6,Tuesday
9195.49,51.46008991,7.418839599999999,154.52,35.29,0.0,326.24,-83,-9,5,11,10,27770883,0.5,11.3636,37,highway,6,Tuesday
9621.84,51.46306352,7.41491062,152.82,35.45,0.03,314.28,-79,-6,2,6,6,27770883,8.0,28.4318,39,highway,6,Tuesday
9925.71,51.46497066,7.41138217,153.06,37.14,0.74,308.35,-73,-7,17,12,6,27770883,0.5,5.4570300000000005,37,highway,6,Tuesday
10332.65,51.46716919,7.4069267000000005,154.7,34.75,0.17,309.72,-95,-10,20,5,4,27770885,5.0,20.0401,42,highway,6,Tuesday
10790.51,51.46998656,7.40193134,161.73,33.48,0.46,314.62,-84,-7,16,15,4,27770885,10.0,14.2349,45,highway,6,Tuesday
10953.9,51.47084463,7.40054918,163.84,33.75,0.0,316.75,-82,-5,24,9,18,27771140,0.5,7.259530000000001,37,highway,6,Tuesday
11346.09,51.47355139,7.39681012,170.6,27.1,0.0,321.39,-84,-5,32,9,18,27771140,9.0,21.9245,45,highway,6,Tuesday
11562.17,51.47514974,7.39496124,173.41,23.25,-0.51,329.72,-84,-6,17,12,18,27771140,4.0,15.7869,38,highway,6,Tuesday
11819.6,51.47724257,7.39322671,177.8,21.53,-0.68,339.4,-81,-6,36,15,18,27771140,5.0,10.8932,102,highway,6,Tuesday
11985.55,51.47866327,7.39339274,179.67,20.4,0.09,28.51,-73,-5,12,6,4,27771139,5.0,21.3561,35,highway,6,Tuesday
12155.32,51.47995351,7.39343744,184.42,11.69,-1.9,336.2,-94,-8,16,14,4,27771139,4.0,14.1468,35,highway,6,Tuesday
12290.07,51.4807575,7.39470718,184.58,16.17,0.0,57.82,-87,-8,2,11,4,27771139,5.0,17.0285,38,highway,6,Tuesday
12460.18,51.48159178,7.39700157,184.59,15.28,-1.58,57.18,-86,-7,4,13,6,27771139,4.0,12.8462,42,highway,6,Tuesday
12614.27,51.48235264,7.39847905,186.68,0.0,-0.65,43.95,-83,-6,17,10,6,27771139,0.1,8.33337,40,highway,6,Tuesday
12614.35,51.48235264,7.39847905,186.75,0.0,0.0,43.95,-84,-5,22,12,6,27771139,6.0,19.025,41,highway,6,Tuesday
12614.35,51.48239586,7.39853503,186.59,0.0,0.0,42.27,-84,-7,19,11,6,27771139,3.0,15.3159,44,highway,6,Tuesday
12695.74,51.48304896,7.39927181,182.48,12.26,0.0,35.0,-87,-7,12,7,6,27771139,9.0,31.1419,37,highway,6,Tuesday
12802.28,51.48385068,7.40012366,182.16,14.56,0.0,35.18,-92,-7,9,11,6,27771139,0.5,8.63931,36,highway,6,Tuesday
12999.36,51.4852294,7.40205456,181.39,14.34,-0.34,44.51,-99,-7,6,11,9,28365058,7.0,14.0421,46,highway,6,Tuesday
13201.33,51.48662029,7.40184638,184.29,10.47,-0.32,337.31,-105,-10,5,5,8,28365058,5.0,9.8595,37,highway,6,Tuesday
13277.19,51.48730987,7.40165093,182.97,10.04,-0.17,351.6,-96,-6,2,6,16,27771139,2.0,13.104000000000001,36,highway,6,Tuesday
13392.67,51.48836489,7.40170144,178.26,12.74,0.0,359.83,-87,-5,21,12,3,26385409,3.0,16.5062,37,highway,6,Tuesday
13509.42,51.48937155,7.40182702,175.74,6.48,0.79,55.24,-69,-5,30,15,2,26385410,6.0,24.8576,39,highway,6,Tuesday
13608.25,51.48941668,7.40343614,175.62,13.69,0.74,90.09,-75,-6,19,12,2,26385410,6.0,27.906999999999996,43,highway,6,Tuesday
13734.09,51.48940414,7.40513467,179.31,13.58,0.0,89.5,-79,-11,17,9,2,26385410,1.0,18.7354,44,highway,6,Tuesday
13870.75,51.48960124,7.40708915,179.0,11.6,0.15,77.48,-75,-5,23,12,1,26385408,2.0,14.9533,37,highway,6,Tuesday
14088.53,51.49002185,7.41012404,168.54,12.72,0.0,78.08,-83,-5,25,12,1,26385408,2.0,11.6788,70,highway,6,Tuesday
132.72,51.44888605,7.48837348,246.52,14.5,-0.05,185.72,-101,-10,9,11,6,28371201,0.5,2.4375400000000003,106,highway,6,Wednesday
257.77,51.44784127,7.48797146,250.81,14.28,0.0,193.69,-106,-10,-4,6,9,27771909,0.1,11.5942,37,highway,6,Wednesday
483.1,51.44584816,7.48884377,260.04,14.58,0.0,143.25,-105,-9,4,10,9,27771909,5.0,6.925210000000001,98,highway,6,Wednesday
640.15,51.4450117,7.49062065,267.16,14.44,0.0,127.16,-106,-9,4,6,9,27771909,1.0,1.31105,38,highway,6,Wednesday
723.33,51.44460388,7.49158006,270.28,0.0,0.0,128.15,-106,-8,-1,4,6,27771907,5.0,2.6082400000000003,1034,highway,6,Wednesday
723.33,51.44460388,7.49158006,270.45,0.0,0.0,128.15,-109,-9,-5,6,6,27771907,6.0,2.91457,604,highway,6,Wednesday
723.33,51.44460149,7.49159301,270.88,0.0,0.0,188.66,-110,-9,-3,4,6,27771907,5.0,2.20958,1096,highway,6,Wednesday
723.33,51.44460019,7.4915735,270.81,0.0,0.0,188.66,-108,-13,-3,7,6,27771907,6.0,3.62784,173,highway,6,Wednesday
736.1,51.44438621,7.49166158,271.31,5.64,0.0,215.72,-107,-10,-2,4,6,27771907,5.0,4.65008,747,highway,6,Wednesday
857.68,51.44345315,7.49062547,273.97,15.89,0.0,216.81,-71,-7,39,15,6,27771907,1.0,7.01139,104,highway,6,Wednesday
997.24,51.44244498,7.48942039,277.8,15.14,0.0,217.14,-76,-5,24,15,6,27771907,0.1,5.16131,94,highway,6,Wednesday
1149.89,51.44143551,7.48789486,281.38,15.33,0.0,230.01,-69,-5,40,12,6,27771907,0.1,4.96896,90,highway,6,Wednesday
1321.49,51.4404655,7.48581148,277.84,14.93,0.0,233.3,-85,-9,13,15,1,27771907,4.0,18.0485,45,highway,6,Wednesday
1481.32,51.43966222,7.48408313,280.21,15.07,0.0,232.89,-75,-6,30,15,1,27771908,8.0,25.8377,39,highway,6,Wednesday
1626.14,51.43895823,7.48218296,286.02,15.48,0.0,241.96,-78,-6,25,15,1,27771908,7.0,26.4151,48,highway,6,Wednesday
1867.08,51.43791231,7.47908166,287.57,15.9,0.0,242.09,-96,-5,21,12,1,27771908,6.0,6.86303,37,highway,6,Wednesday
2021.66,51.43726943,7.47706722,288.08,13.9,0.0,242.86,-104,-7,7,7,1,27771908,6.0,6.73873,66,highway,6,Wednesday
2084.66,51.4372722,7.47618882,287.28,8.38,-0.53,316.87,-105,-8,9,8,1,27771908,5.0,14.9198,68,highway,6,Wednesday
